Node1	Node2	Frequency	Direction
LX12B_HUMAN	PA24B_HUMAN	0.48148148148148145	U
LX12B_HUMAN	PA2GA_HUMAN	0.48148148148148145	U
LX12B_HUMAN	PA2GC_HUMAN	0.5370370370370371	U
LX12B_HUMAN	PLB1_HUMAN	0.48148148148148145	U
chebi:15632	chebi:16856	0.6666666666666666	U
chebi:15632	chebi:17858	0.6666666666666666	U
CYP4F3	chebi:15646	0.5555555555555556	U
CYP4F3	chebi:15647	0.5555555555555556	U
CP2CJ_HUMAN	LX12B_HUMAN	0.37037037037037035	U
CP2CJ_HUMAN	chebi:15628	0.37037037037037035	U
chebi:15628	chebi:17858	0.37037037037037035	U
PA24B_HUMAN	chebi:28936	0.05555555555555555	U
PA2GA_HUMAN	chebi:28936	0.05555555555555555	U
PA2GC_HUMAN	chebi:28936	0.05555555555555555	U
PA2GC_HUMAN	chebi:16870	0.037037037037037035	U
PLB1_HUMAN	chebi:16870	0.037037037037037035	U
