Node1	Node2	Directionality
CHEBI:15414	CHEBI:174768	U
CHEBI:15414	CHEBI:64694	U
CHEBI:15414	COQ3_HUMAN	U
CHEBI:15414	COQ5_HUMAN	U
CHEBI:15414	chebi:16389	U
CHEBI:15414	chebi:16680	U
CHEBI:15414	chebi:16835	U
CHEBI:15414	chebi:18081	U
CHEBI:15414	chebi:18238	U
CHEBI:15414	chebi:27688	U
CHEBI:15414	chebi:27752	U
CHEBI:15414	chebi:28711	U
CHEBI:15414	chebi:61683	U
CHEBI:15414	chebi:81182	U
CHEBI:15414	chebi:81183	U
CHEBI:15414	chebi:81184	U
CHEBI:15414	chebi:81185	U
CHEBI:1617	CHEBI:16275	U
CHEBI:1617	CHEBI:17528	U
CHEBI:1617	CHEBI:18144	U
CHEBI:1617	CHEBI:1845	U
CHEBI:1617	CHEBI:55337	U
CHEBI:1617	CHEBI:61011	U
CHEBI:1617	CHEBI:78396	U
CHEBI:1617	COQ2	U
CHEBI:1617	chebi:18144	U
CHEBI:1617	chebi:29888	U
CHEBI:1617	chebi:30763	U
CHEBI:16275	CHEBI:1617	U
CHEBI:16275	CHEBI:18162	U
CHEBI:16275	CHEBI:1845	U
CHEBI:16275	CHEBI:31116	U
CHEBI:16275	CHEBI:50116	U
CHEBI:16275	CHEBI:55337	U
CHEBI:16275	CHEBI:78396	U
CHEBI:16275	COQ2	U
CHEBI:16275	chebi:30763	U
CHEBI:174768	COQ3_HUMAN	U
CHEBI:174768	chebi:16680	U
CHEBI:174768	chebi:16835	U
CHEBI:174768	chebi:18081	U
CHEBI:174768	chebi:81182	U
CHEBI:17528	CHEBI:1617	U
CHEBI:17528	CHEBI:18162	U
CHEBI:17528	CHEBI:1845	U
CHEBI:17528	CHEBI:31116	U
CHEBI:17528	CHEBI:50116	U
CHEBI:17528	CHEBI:55337	U
CHEBI:17528	CHEBI:78396	U
CHEBI:17528	COQ2	U
CHEBI:17528	chebi:30763	U
CHEBI:18144	CHEBI:1617	U
CHEBI:18144	CHEBI:18162	U
CHEBI:18144	CHEBI:1845	U
CHEBI:18144	CHEBI:31116	U
CHEBI:18144	CHEBI:50116	U
CHEBI:18144	CHEBI:55337	U
CHEBI:18144	CHEBI:78396	U
CHEBI:18144	COQ2	U
CHEBI:18144	chebi:30763	U
CHEBI:18162	CHEBI:16275	U
CHEBI:18162	CHEBI:17528	U
