Node1	Node2	Directionality
ADH1A_HUMAN	CP2E1_HUMAN	U
ADH1A_HUMAN	UD110_HUMAN	U
ADH1A_HUMAN	UD11_HUMAN	U
ADH1A_HUMAN	UD13_HUMAN	U
ADH1A_HUMAN	UD14_HUMAN	U
ADH1A_HUMAN	UD15_HUMAN	U
ADH1A_HUMAN	UD16_HUMAN	U
ADH1A_HUMAN	UD17_HUMAN	U
ADH1A_HUMAN	UD18_HUMAN	U
ADH1A_HUMAN	UD19_HUMAN	U
ADH1A_HUMAN	UD2A1_HUMAN	U
ADH1A_HUMAN	UD2A2_HUMAN	U
ADH1A_HUMAN	UD2A3_HUMAN	U
ADH1A_HUMAN	UDB10_HUMAN	U
ADH1A_HUMAN	UDB11_HUMAN	U
ADH1A_HUMAN	UDB15_HUMAN	U
ADH1A_HUMAN	UDB17_HUMAN	U
ADH1A_HUMAN	UDB28_HUMAN	U
ADH1A_HUMAN	UD2B4_HUMAN	U
ADH1A_HUMAN	UD2B7_HUMAN	U
ADH1A_HUMAN	chebi:28094	U
ADH1B_HUMAN	CP2E1_HUMAN	U
ADH1B_HUMAN	UD110_HUMAN	U
ADH1B_HUMAN	UD11_HUMAN	U
ADH1B_HUMAN	UD13_HUMAN	U
ADH1B_HUMAN	UD14_HUMAN	U
ADH1B_HUMAN	UD15_HUMAN	U
ADH1B_HUMAN	UD16_HUMAN	U
ADH1B_HUMAN	UD17_HUMAN	U
ADH1B_HUMAN	UD18_HUMAN	U
ADH1B_HUMAN	UD19_HUMAN	U
ADH1B_HUMAN	UD2A1_HUMAN	U
ADH1B_HUMAN	UD2A2_HUMAN	U
ADH1B_HUMAN	UD2A3_HUMAN	U
ADH1B_HUMAN	UDB10_HUMAN	U
ADH1B_HUMAN	UDB11_HUMAN	U
ADH1B_HUMAN	UDB15_HUMAN	U
ADH1B_HUMAN	UDB17_HUMAN	U
ADH1B_HUMAN	UDB28_HUMAN	U
ADH1B_HUMAN	UD2B4_HUMAN	U
ADH1B_HUMAN	UD2B7_HUMAN	U
ADH1B_HUMAN	chebi:28094	U
ADH1G_HUMAN	CP2E1_HUMAN	U
ADH1G_HUMAN	UD110_HUMAN	U
ADH1G_HUMAN	UD11_HUMAN	U
ADH1G_HUMAN	UD13_HUMAN	U
ADH1G_HUMAN	UD14_HUMAN	U
ADH1G_HUMAN	UD15_HUMAN	U
ADH1G_HUMAN	UD16_HUMAN	U
ADH1G_HUMAN	UD17_HUMAN	U
ADH1G_HUMAN	UD18_HUMAN	U
ADH1G_HUMAN	UD19_HUMAN	U
ADH1G_HUMAN	UD2A1_HUMAN	U
ADH1G_HUMAN	UD2A2_HUMAN	U
ADH1G_HUMAN	UD2A3_HUMAN	U
ADH1G_HUMAN	UDB10_HUMAN	U
ADH1G_HUMAN	UDB11_HUMAN	U
ADH1G_HUMAN	UDB15_HUMAN	U
ADH1G_HUMAN	UDB17_HUMAN	U
ADH1G_HUMAN	UDB28_HUMAN	U
ADH1G_HUMAN	UD2B4_HUMAN	U
ADH1G_HUMAN	UD2B7_HUMAN	U
ADH1G_HUMAN	chebi:28094	U
ADH4_HUMAN	CP2E1_HUMAN	U
ADH4_HUMAN	UD110_HUMAN	U
ADH4_HUMAN	UD11_HUMAN	U
ADH4_HUMAN	UD13_HUMAN	U
ADH4_HUMAN	UD14_HUMAN	U
ADH4_HUMAN	UD15_HUMAN	U
ADH4_HUMAN	UD16_HUMAN	U
ADH4_HUMAN	UD17_HUMAN	U
ADH4_HUMAN	UD18_HUMAN	U
ADH4_HUMAN	UD19_HUMAN	U
ADH4_HUMAN	UD2A1_HUMAN	U
ADH4_HUMAN	UD2A2_HUMAN	U
ADH4_HUMAN	UD2A3_HUMAN	U
ADH4_HUMAN	UDB10_HUMAN	U
ADH4_HUMAN	UDB11_HUMAN	U
ADH4_HUMAN	UDB15_HUMAN	U
ADH4_HUMAN	UDB17_HUMAN	U
ADH4_HUMAN	UDB28_HUMAN	U
ADH4_HUMAN	UD2B4_HUMAN	U
ADH4_HUMAN	UD2B7_HUMAN	U
ADH4_HUMAN	chebi:28094	U
ADHX_HUMAN	CP2E1_HUMAN	U
ADHX_HUMAN	UD110_HUMAN	U
ADHX_HUMAN	UD11_HUMAN	U
ADHX_HUMAN	UD13_HUMAN	U
ADHX_HUMAN	UD14_HUMAN	U
ADHX_HUMAN	UD15_HUMAN	U
ADHX_HUMAN	UD16_HUMAN	U
ADHX_HUMAN	UD17_HUMAN	U
ADHX_HUMAN	UD18_HUMAN	U
ADHX_HUMAN	UD19_HUMAN	U
ADHX_HUMAN	UD2A1_HUMAN	U
ADHX_HUMAN	UD2A2_HUMAN	U
ADHX_HUMAN	UD2A3_HUMAN	U
ADHX_HUMAN	UDB10_HUMAN	U
ADHX_HUMAN	UDB11_HUMAN	U
ADHX_HUMAN	UDB15_HUMAN	U
ADHX_HUMAN	UDB17_HUMAN	U
ADHX_HUMAN	UDB28_HUMAN	U
ADHX_HUMAN	UD2B4_HUMAN	U
ADHX_HUMAN	UD2B7_HUMAN	U
ADHX_HUMAN	chebi:28094	U
ADH6_HUMAN	CP2E1_HUMAN	U
ADH6_HUMAN	UD110_HUMAN	U
ADH6_HUMAN	UD11_HUMAN	U
ADH6_HUMAN	UD13_HUMAN	U
ADH6_HUMAN	UD14_HUMAN	U
ADH6_HUMAN	UD15_HUMAN	U
ADH6_HUMAN	UD16_HUMAN	U
ADH6_HUMAN	UD17_HUMAN	U
ADH6_HUMAN	UD18_HUMAN	U
ADH6_HUMAN	UD19_HUMAN	U
ADH6_HUMAN	UD2A1_HUMAN	U
ADH6_HUMAN	UD2A2_HUMAN	U
ADH6_HUMAN	UD2A3_HUMAN	U
ADH6_HUMAN	UDB10_HUMAN	U
ADH6_HUMAN	UDB11_HUMAN	U
ADH6_HUMAN	UDB15_HUMAN	U
ADH6_HUMAN	UDB17_HUMAN	U
ADH6_HUMAN	UDB28_HUMAN	U
ADH6_HUMAN	UD2B4_HUMAN	U
ADH6_HUMAN	UD2B7_HUMAN	U
ADH6_HUMAN	chebi:28094	U
ADH7_HUMAN	CP2E1_HUMAN	U
ADH7_HUMAN	UD110_HUMAN	U
ADH7_HUMAN	UD11_HUMAN	U
ADH7_HUMAN	UD13_HUMAN	U
ADH7_HUMAN	UD14_HUMAN	U
ADH7_HUMAN	UD15_HUMAN	U
ADH7_HUMAN	UD16_HUMAN	U
ADH7_HUMAN	UD17_HUMAN	U
ADH7_HUMAN	UD18_HUMAN	U
ADH7_HUMAN	UD19_HUMAN	U
ADH7_HUMAN	UD2A1_HUMAN	U
ADH7_HUMAN	UD2A2_HUMAN	U
ADH7_HUMAN	UD2A3_HUMAN	U
ADH7_HUMAN	UDB10_HUMAN	U
ADH7_HUMAN	UDB11_HUMAN	U
ADH7_HUMAN	UDB15_HUMAN	U
ADH7_HUMAN	UDB17_HUMAN	U
ADH7_HUMAN	UDB28_HUMAN	U
ADH7_HUMAN	UD2B4_HUMAN	U
ADH7_HUMAN	UD2B7_HUMAN	U
ADH7_HUMAN	chebi:28094	U
AK1C4_HUMAN	chebi:17435	U
AL3A1_HUMAN	chebi:30956	U
CP1A2_HUMAN	HYEP_HUMAN	U
CP1A2_HUMAN	GSTA1_HUMAN	U
CP1A2_HUMAN	GSTA2_HUMAN	U
CP1A2_HUMAN	GSTA3_HUMAN	U
CP1A2_HUMAN	GSTA4_HUMAN	U
CP1A2_HUMAN	GSTA5_HUMAN	U
CP1A2_HUMAN	GSTK1_HUMAN	U
CP1A2_HUMAN	GSTM1_HUMAN	U
CP1A2_HUMAN	GSTM2_HUMAN	U
CP1A2_HUMAN	GSTM3_HUMAN	U
CP1A2_HUMAN	GSTM4_HUMAN	U
CP1A2_HUMAN	GSTM5_HUMAN	U
CP1A2_HUMAN	GSTO1_HUMAN	U
CP1A2_HUMAN	GSTO2_HUMAN	U
CP1A2_HUMAN	GSTP1_HUMAN	U
CP1A2_HUMAN	GSTT1_HUMAN	U
CP1A2_HUMAN	GST2_HUMAN	U
CP1A2_HUMAN	MAAI_HUMAN	U
CP1A2_HUMAN	MGST1_HUMAN	U
CP1A2_HUMAN	MGST2_HUMAN	U
CP1A2_HUMAN	MGST3_HUMAN	U
CP1A2_HUMAN	chebi:16482	U
CP1A2_HUMAN	chebi:17435	U
CP1A2_HUMAN	chebi:33998	U
CP1A2_HUMAN	chebi:34001	U
CP1A2_HUMAN	chebi:34048	U
CP1A2_HUMAN	chebi:34104	U
CP1A2_HUMAN	chebi:34105	U
CP1A2_HUMAN	chebi:34106	U
CP2E1_HUMAN	HYEP_HUMAN	U
CP2E1_HUMAN	GSTA1_HUMAN	U
CP2E1_HUMAN	GSTA2_HUMAN	U
CP2E1_HUMAN	GSTA3_HUMAN	U
CP2E1_HUMAN	GSTA4_HUMAN	U
CP2E1_HUMAN	GSTA5_HUMAN	U
CP2E1_HUMAN	GSTK1_HUMAN	U
CP2E1_HUMAN	GSTM1_HUMAN	U
CP2E1_HUMAN	GSTM2_HUMAN	U
CP2E1_HUMAN	GSTM3_HUMAN	U
CP2E1_HUMAN	GSTM4_HUMAN	U
CP2E1_HUMAN	GSTM5_HUMAN	U
