Node1	Node2	Frequency	Direction
AOC2_HUMAN	AOXA_HUMAN	0.5370370370370371	U
AOC2_HUMAN	CP2CJ_HUMAN	0.5370370370370371	U
AOC2_HUMAN	chebi:17170	0.7777777777777778	U
AOFB_HUMAN	chebi:17170	0.7777777777777778	U
CP2CJ_HUMAN	chebi:1864	0.7592592592592593	U
CP343_HUMAN	chebi:222828	0.7592592592592593	U
CP343_HUMAN	chebi:80560	0.7592592592592593	U
CP343_HUMAN	chebi:80599	0.7592592592592593	U
FMO2	chebi:63825	0.7222222222222222	U
CP1A2_HUMAN	GSTM1_HUMAN	0.5370370370370371	U
AOXA_HUMAN	UD15_HUMAN	0.5370370370370371	U
UD15_HUMAN	chebi:80580	0.6666666666666666	U
UD2A2_HUMAN	chebi:80580	0.6666666666666666	U
UDB11_HUMAN	chebi:80580	0.6666666666666666	U
GSTA3_HUMAN	chebi:1831	0.7222222222222222	U
GSTM1_HUMAN	chebi:1831	0.7222222222222222	U
MGST3_HUMAN	chebi:1831	0.7222222222222222	U
CP1A2_HUMAN	chebi:222828	0.5370370370370371	U
chebi:222828	chebi:6456	0.7592592592592593	U
CP2CI_HUMAN	chebi:80560	0.7592592592592593	U
CP2CJ_HUMAN	chebi:80560	0.7592592592592593	U
UD13_HUMAN	chebi:80580	0.6666666666666666	U
UDB28_HUMAN	chebi:80580	0.6666666666666666	U
chebi:80596	chebi:80599	0.7592592592592593	U
CP2CJ_HUMAN	chebi:80635	0.7592592592592593	U
chebi:39867	chebi:80635	0.7592592592592593	U
CP343_HUMAN	chebi:41774	0.4444444444444444	U
chebi:41774	chebi:63825	0.4444444444444444	U
CP2CJ_HUMAN	chebi:3723	0.14814814814814814	U
chebi:17170	chebi:3723	0.14814814814814814	U
CP343_HUMAN	chebi:30614	0.1111111111111111	U
GSTM1_HUMAN	chebi:34562	0.1111111111111111	U
chebi:30614	chebi:34562	0.1111111111111111	U
AOXA_HUMAN	chebi:80607	0.07407407407407407	U
CP343_HUMAN	chebi:80579	0.07407407407407407	U
chebi:16714	chebi:80579	0.07407407407407407	U
chebi:16714	chebi:80580	0.07407407407407407	U
AOC2_HUMAN	chebi:80607	0.07407407407407407	U
