Node1	Node2	Frequency	Direction
AATC_HUMAN	HPPD_HUMAN	0.6296296296296297	U
HPPD_HUMAN	chebi:44747	0.6296296296296297	U
AATC_HUMAN	chebi:16015	0.48148148148148145	U
chebi:16015	chebi:16643	0.48148148148148145	U
chebi:16643	chebi:16680	0.48148148148148145	U
chebi:16680	chebi:18081	0.6481481481481481	U
chebi:16680	chebi:18238	0.6481481481481481	U
chebi:16680	chebi:27752	0.6481481481481481	U
AATM_HUMAN	HPPD_HUMAN	0.07407407407407407	U
chebi:16015	chebi:16894	0.07407407407407407	U
chebi:16015	chebi:80612	0.07407407407407407	U
chebi:16680	chebi:80613	0.07407407407407407	U
AATM_HUMAN	chebi:16894	0.07407407407407407	U
chebi:80612	chebi:80613	0.07407407407407407	U
