Node1	Node2	Frequency	Direction
PI42C_HUMAN	PK3CD_HUMAN	0.7037037037037037	U
PK3CD_HUMAN	chebi:16618	0.7037037037037037	U
PK3CA_HUMAN	chebi:16618	0.7037037037037037	U
I5P2_HUMAN	P3C2G_HUMAN	0.6481481481481481	U
I5P2_HUMAN	PI42C_HUMAN	0.6481481481481481	U
INP4B_HUMAN	chebi:16152	0.2222222222222222	U
INP4B_HUMAN	chebi:28858	0.6481481481481481	U
INPP_HUMAN	PI5PA_HUMAN	0.6481481481481481	U
INPP_HUMAN	chebi:28858	0.6481481481481481	U
P3C2G_HUMAN	chebi:16152	0.6481481481481481	U
INP4B_HUMAN	P3C2G_HUMAN	0.42592592592592593	U
