Node1	Node2	Frequency	Direction
B4GT2_HUMAN	FUT1_HUMAN	0.5925925925925926	U
FUT1_HUMAN	chebi:27718	0.7592592592592593	U
FUT1_HUMAN	chebi:28743	0.7592592592592593	U
FUT1_HUMAN	chebi:61610	0.7592592592592593	U
FUT1_HUMAN	chebi:62655	0.7592592592592593	U
SIA10_HUMAN	SIAT6_HUMAN	0.7037037037037037	U
SIA10_HUMAN	chebi:61610	0.7407407407407407	U
SIA10_HUMAN	SIA4C_HUMAN	0.7037037037037037	U
chebi:142448	chebi:61610	0.7592592592592593	U
chebi:17361	chebi:61610	0.5925925925925926	U
chebi:17659	chebi:27718	0.6851851851851852	U
chebi:61235	chebi:62655	0.7592592592592593	U
chebi:16556	chebi:61610	0.7592592592592593	U
FUT1_HUMAN	chebi:62671	0.7592592592592593	U
