Node1	Node2	Frequency	Direction
ASAH1_HUMAN	PLPP3_HUMAN	0.48148148148148145	U
CEGT_HUMAN	PLPP3_HUMAN	0.48148148148148145	U
CEGT_HUMAN	chebi:17659	0.48148148148148145	U
PLPP3_HUMAN	SMS2_HUMAN	0.48148148148148145	U
PLPP3_HUMAN	chebi:16893	0.6851851851851852	U
chebi:16893	chebi:17600	0.6851851851851852	U
PLPP3_HUMAN	chebi:17815	0.6481481481481481	U
chebi:17815	chebi:35366	0.48148148148148145	U
chebi:17980	chebi:18318	0.6481481481481481	U
chebi:17659	chebi:18390	0.48148148148148145	U
chebi:18318	chebi:18390	0.48148148148148145	U
chebi:16566	chebi:16893	0.16666666666666666	U
chebi:16566	chebi:35366	0.16666666666666666	U
ASAH1_HUMAN	chebi:46961	0.09259259259259259	U
chebi:16113	chebi:17980	0.1111111111111111	U
chebi:16113	chebi:17002	0.1111111111111111	U
chebi:17002	chebi:35366	0.1111111111111111	U
chebi:35366	chebi:46961	0.09259259259259259	U
SGPP1_HUMAN	SMS2_HUMAN	0.09259259259259259	U
SGPP1_HUMAN	chebi:16893	0.09259259259259259	U
CEGT_HUMAN	CERK1_HUMAN	0.07407407407407407	U
CERK1_HUMAN	SMS2_HUMAN	0.07407407407407407	U
