Node1	Node2	Frequency	Direction
CP27A_HUMAN	chebi:16466	0.7037037037037037	U
CP27A_HUMAN	chebi:28047	0.7037037037037037	U
chebi:15346	chebi:27379	0.6851851851851852	U
chebi:15346	chebi:15428	0.5185185185185185	U
chebi:15346	chebi:16113	0.5185185185185185	U
chebi:16113	chebi:17703	0.7592592592592593	U
chebi:16113	chebi:17499	0.5185185185185185	U
chebi:17499	chebi:27505	0.7407407407407407	U
S27A5_HUMAN	chebi:18402	0.6851851851851852	U
chebi:15346	chebi:18402	0.6851851851851852	U
chebi:16466	chebi:18402	0.7592592592592593	U
AK1C4_HUMAN	chebi:28047	0.7037037037037037	U
chebi:16113	chebi:34310	0.7592592592592593	U
chebi:27505	chebi:81017	0.7407407407407407	U
CP27A_HUMAN	chebi:17703	0.24074074074074073	U
chebi:18402	chebi:37642	0.2222222222222222	U
chebi:37642	chebi:81017	0.2222222222222222	U
chebi:15428	chebi:15519	0.07407407407407407	U
chebi:15519	chebi:27379	0.07407407407407407	U
