algorithm	labels
inositol_p_8965-omicsintegrator2-params-NIXQON6	0
inositol_p_8965-omicsintegrator2-params-I5EKII6	0
inositol_p_8965-omicsintegrator2-params-ON3OUHY	0
inositol_p_8965-omicsintegrator2-params-RCXKAY7	0
inositol_p_8965-omicsintegrator2-params-KMHTT5N	0
inositol_p_8965-omicsintegrator2-params-JHH34ZE	0
inositol_p_8965-omicsintegrator2-params-Z2C4Y5G	0
inositol_p_8965-omicsintegrator2-params-R2T74G3	0
inositol_p_8965-omicsintegrator2-params-O3SYN4K	0
inositol_p_8965-omicsintegrator2-params-K2CK6DC	1
inositol_p_8965-omicsintegrator2-params-ISZN2DE	3
inositol_p_8965-omicsintegrator2-params-J5QF4A3	4
inositol_p_8965-omicsintegrator2-params-ROZICUS	0
inositol_p_8965-omicsintegrator2-params-B6FPMEP	0
inositol_p_8965-omicsintegrator2-params-G6QWKUF	0
inositol_p_8965-omicsintegrator2-params-RNOITRI	0
inositol_p_8965-omicsintegrator2-params-24QHVS5	0
inositol_p_8965-omicsintegrator2-params-H5EGTCE	0
inositol_p_8965-omicsintegrator2-params-SX6MWZF	1
inositol_p_8965-omicsintegrator2-params-YYQQGSW	2
inositol_p_8965-omicsintegrator2-params-VKYXWNI	2
inositol_p_8965-omicsintegrator2-params-JMDFQGQ	1
inositol_p_8965-omicsintegrator2-params-2WECIOD	2
inositol_p_8965-omicsintegrator2-params-XLW3AU2	2
inositol_p_8965-omicsintegrator2-params-TK757XH	1
inositol_p_8965-omicsintegrator2-params-G3MKBIH	2
inositol_p_8965-omicsintegrator2-params-62LFP5D	2
inositol_p_8965-omicsintegrator2-params-QGDDCNR	1
inositol_p_8965-omicsintegrator2-params-BERGTKM	2
inositol_p_8965-omicsintegrator2-params-QUD5DGU	2
inositol_p_8965-omicsintegrator2-params-VUTDEKI	1
inositol_p_8965-omicsintegrator2-params-G5PCTWW	2
inositol_p_8965-omicsintegrator2-params-BLZ4Z5H	2
inositol_p_8965-omicsintegrator2-params-QA7UVT2	1
inositol_p_8965-omicsintegrator2-params-EUXS342	2
inositol_p_8965-omicsintegrator2-params-2ETE5TC	2
inositol_p_8965-omicsintegrator2-params-XQYZBRY	1
inositol_p_8965-omicsintegrator2-params-K44Y7SY	2
inositol_p_8965-omicsintegrator2-params-RIX5P6Y	2
inositol_p_8965-omicsintegrator2-params-KSSGLIJ	1
inositol_p_8965-omicsintegrator2-params-VOU2GLP	2
inositol_p_8965-omicsintegrator2-params-3XS3BUE	2
inositol_p_8965-omicsintegrator2-params-GWFZFC3	1
inositol_p_8965-omicsintegrator2-params-BBDIWEE	2
inositol_p_8965-omicsintegrator2-params-WSTZQ5T	2
inositol_p_8965-omicsintegrator2-params-FCBNYQN	1
inositol_p_8965-omicsintegrator2-params-ZK2ZPTQ	2
inositol_p_8965-omicsintegrator2-params-E7S3CYK	2
inositol_p_8965-omicsintegrator2-params-JDGM2QR	1
inositol_p_8965-omicsintegrator2-params-2VM5MQL	2
inositol_p_8965-omicsintegrator2-params-O2NMIFG	2
inositol_p_8965-omicsintegrator2-params-GIILIYF	1
inositol_p_8965-omicsintegrator2-params-DGG4UVF	2
inositol_p_8965-omicsintegrator2-params-CIOIRMT	2
