Node1	Node2	Frequency	Direction
ACO12_HUMAN	AL3A1_HUMAN	0.5185185185185185	U
LDHD_HUMAN	NDK6_HUMAN	0.5555555555555556	U
LDHD_HUMAN	NDKB_HUMAN	0.5185185185185185	U
LDHD_HUMAN	NDKM_HUMAN	0.5740740740740741	U
LDHD_HUMAN	ODPB_HUMAN	0.5185185185185185	U
LDHD_HUMAN	PYC_HUMAN	0.5925925925925926	U
ACO12_HUMAN	ODPB_HUMAN	0.5185185185185185	U
PCKGM_HUMAN	chebi:30744	0.6481481481481481	U
PYC_HUMAN	chebi:30744	0.5925925925925926	U
NDK6_HUMAN	chebi:16027	0.5185185185185185	U
chebi:16027	chebi:37666	0.6481481481481481	U
LGUL_HUMAN	chebi:15694	0.6296296296296297	U
ALDR_HUMAN	LGUL_HUMAN	0.4444444444444444	U
chebi:15694	chebi:42111	0.5925925925925926	U
LDHD_HUMAN	chebi:42111	0.5925925925925926	U
ACYP2_HUMAN	AL3A1_HUMAN	0.07407407407407407	U
ALDR_HUMAN	chebi:17158	0.07407407407407407	U
ACO12_HUMAN	chebi:15366	0.07407407407407407	U
ACYP2_HUMAN	chebi:15366	0.07407407407407407	U
chebi:15366	chebi:37666	0.07407407407407407	U
chebi:15694	chebi:17158	0.07407407407407407	U
chebi:17053	chebi:30744	0.07407407407407407	U
chebi:16027	chebi:29186	0.07407407407407407	U
chebi:17053	chebi:29186	0.07407407407407407	U
chebi:15351	chebi:37666	0.037037037037037035	U
chebi:15351	chebi:80404	0.037037037037037035	U
ODPB_HUMAN	chebi:80404	0.037037037037037035	U
