Node1	Node2	Frequency	Direction
ACY2_HUMAN	chebi:15366	0.6296296296296297	U
ACY2_HUMAN	ASSY_HUMAN	0.48148148148148145	U
ASSY_HUMAN	chebi:15682	0.6111111111111112	U
AL4A1_HUMAN	GLNA_HUMAN	0.5555555555555556	U
DHE4_HUMAN	GLNA_HUMAN	0.5185185185185185	U
GLNA_HUMAN	GNPI2_HUMAN	0.48148148148148145	U
GNPI2_HUMAN	NAGA_HUMAN	0.5555555555555556	U
NAGA_HUMAN	chebi:15366	0.5555555555555556	U
AL4A1_HUMAN	chebi:371	0.07407407407407407	U
ACY2_HUMAN	chebi:17053	0.07407407407407407	U
chebi:15682	chebi:17053	0.07407407407407407	U
chebi:15366	chebi:17594	0.07407407407407407	U
chebi:17594	chebi:371	0.07407407407407407	U
