Node1	Node2	Frequency	Direction
AGT1_HUMAN	chebi:15428	0.48148148148148145	U
chebi:15428	chebi:16240	0.48148148148148145	U
chebi:15428	chebi:30915	0.48148148148148145	U
chebi:16015	chebi:17544	0.6296296296296297	U
chebi:16240	chebi:17364	0.6481481481481481	U
chebi:17196	chebi:18050	0.6481481481481481	U
chebi:17544	chebi:18050	0.6481481481481481	U
chebi:18050	chebi:30915	0.48148148148148145	U
chebi:17364	chebi:30744	0.16666666666666666	U
chebi:17544	chebi:30744	0.16666666666666666	U
chebi:17364	chebi:4083	0.14814814814814814	U
chebi:30915	chebi:4083	0.14814814814814814	U
chebi:15428	chebi:15611	0.07407407407407407	U
chebi:15611	chebi:16240	0.07407407407407407	U
AGT1_HUMAN	HYI_HUMAN	0.05555555555555555	U
HYI_HUMAN	chebi:30841	0.05555555555555555	U
chebi:15428	chebi:30841	0.05555555555555555	U
