Node1	Node2	Frequency	Direction
ASNS_HUMAN	HUTH_HUMAN	0.4444444444444444	U
ASNS_HUMAN	chebi:16027	0.4444444444444444	U
DLDH_HUMAN	HUTH_HUMAN	0.4444444444444444	U
HUTH_HUMAN	chebi:33704	0.5740740740740741	U
ASNS_HUMAN	chebi:17196	0.05555555555555555	U
chebi:15971	chebi:29178	0.05555555555555555	U
chebi:15971	chebi:33704	0.05555555555555555	U
chebi:16027	chebi:29172	0.05555555555555555	U
chebi:17196	chebi:29172	0.05555555555555555	U
chebi:16027	chebi:29178	0.05555555555555555	U
DLDH_HUMAN	chebi:16194	0.037037037037037035	U
chebi:16134	chebi:16194	0.037037037037037035	U
chebi:16134	chebi:33704	0.037037037037037035	U
