Node1	Node2	Frequency	Direction
C11B1_HUMAN	CP17A_HUMAN	0.7777777777777778	U
C11B1_HUMAN	C11B2_HUMAN	0.7777777777777778	U
C11B2_HUMAN	chebi:16485	0.7777777777777778	U
UD11_HUMAN	chebi:37451	0.6296296296296297	U
UD15_HUMAN	chebi:27974	0.5555555555555556	U
UD15_HUMAN	chebi:37451	0.7222222222222222	U
UD17_HUMAN	chebi:37451	0.7407407407407407	U
UD19_HUMAN	chebi:28832	0.7592592592592593	U
UDB17_HUMAN	chebi:37451	0.7222222222222222	U
CP17A_HUMAN	chebi:15339	0.5555555555555556	U
chebi:15994	chebi:16032	0.7777777777777778	U
chebi:15994	chebi:16422	0.7777777777777778	U
chebi:16032	chebi:28832	0.7777777777777778	U
chebi:16422	chebi:27967	0.7777777777777778	U
chebi:16469	chebi:27974	0.7777777777777778	U
chebi:16469	chebi:28744	0.7777777777777778	U
chebi:2495	chebi:27967	0.7777777777777778	U
C11B1_HUMAN	chebi:27967	0.7777777777777778	U
UD110_HUMAN	chebi:37451	0.7222222222222222	U
UD19_HUMAN	chebi:37451	0.7407407407407407	U
UD2B7_HUMAN	chebi:37451	0.6296296296296297	U
CP17A_HUMAN	chebi:783	0.7777777777777778	U
chebi:16814	chebi:26836	0.6851851851851852	U
AK1C4_HUMAN	chebi:15994	0.6666666666666666	U
CP17A_HUMAN	chebi:16581	0.5925925925925926	U
chebi:16581	chebi:26836	0.5925925925925926	U
chebi:18093	chebi:9901	0.6666666666666666	U
AK1C4_HUMAN	chebi:9901	0.6666666666666666	U
H17B6_HUMAN	chebi:27974	0.2222222222222222	U
H17B6_HUMAN	chebi:27967	0.2222222222222222	U
chebi:15339	chebi:17252	0.16666666666666666	U
C11B1_HUMAN	chebi:17252	0.16666666666666666	U
