Node1	Node2	Frequency	Direction
chebi:17295	chebi:29153	0.6666666666666666	U
chebi:29153	chebi:29184	0.6666666666666666	U
chebi:17115	chebi:29162	0.6296296296296297	U
SYIM_HUMAN	chebi:17191	0.6111111111111112	U
SYEM_HUMAN	chebi:16015	0.4444444444444444	U
chebi:15811	chebi:16015	0.5185185185185185	U
chebi:16977	chebi:17115	0.5370370370370371	U
chebi:16977	chebi:17295	0.5370370370370371	U
chebi:15811	chebi:17115	0.5185185185185185	U
chebi:16027	chebi:17191	0.4444444444444444	U
chebi:16027	chebi:29184	0.5370370370370371	U
SYEM_HUMAN	chebi:29157	0.12962962962962962	U
chebi:16015	chebi:29157	0.12962962962962962	U
chebi:16027	chebi:29174	0.09259259259259259	U
chebi:17191	chebi:29174	0.09259259259259259	U
