algorithm	labels
pyrimidine_1423-omicsintegrator2-params-NIXQON6	5
pyrimidine_1423-omicsintegrator2-params-I5EKII6	5
pyrimidine_1423-omicsintegrator2-params-ON3OUHY	5
pyrimidine_1423-omicsintegrator2-params-RCXKAY7	5
pyrimidine_1423-omicsintegrator2-params-KMHTT5N	5
pyrimidine_1423-omicsintegrator2-params-JHH34ZE	5
pyrimidine_1423-omicsintegrator2-params-Z2C4Y5G	5
pyrimidine_1423-omicsintegrator2-params-R2T74G3	5
pyrimidine_1423-omicsintegrator2-params-O3SYN4K	5
pyrimidine_1423-omicsintegrator2-params-K2CK6DC	1
pyrimidine_1423-omicsintegrator2-params-ISZN2DE	1
pyrimidine_1423-omicsintegrator2-params-J5QF4A3	7
pyrimidine_1423-omicsintegrator2-params-ROZICUS	2
pyrimidine_1423-omicsintegrator2-params-B6FPMEP	2
pyrimidine_1423-omicsintegrator2-params-G6QWKUF	5
pyrimidine_1423-omicsintegrator2-params-RNOITRI	5
pyrimidine_1423-omicsintegrator2-params-24QHVS5	5
pyrimidine_1423-omicsintegrator2-params-H5EGTCE	5
pyrimidine_1423-omicsintegrator2-params-SX6MWZF	1
pyrimidine_1423-omicsintegrator2-params-YYQQGSW	1
pyrimidine_1423-omicsintegrator2-params-VKYXWNI	9
pyrimidine_1423-omicsintegrator2-params-JMDFQGQ	2
pyrimidine_1423-omicsintegrator2-params-2WECIOD	2
pyrimidine_1423-omicsintegrator2-params-XLW3AU2	8
pyrimidine_1423-omicsintegrator2-params-TK757XH	2
pyrimidine_1423-omicsintegrator2-params-G3MKBIH	2
pyrimidine_1423-omicsintegrator2-params-62LFP5D	5
pyrimidine_1423-omicsintegrator2-params-QGDDCNR	1
pyrimidine_1423-omicsintegrator2-params-BERGTKM	1
pyrimidine_1423-omicsintegrator2-params-QUD5DGU	6
pyrimidine_1423-omicsintegrator2-params-VUTDEKI	0
pyrimidine_1423-omicsintegrator2-params-G5PCTWW	0
pyrimidine_1423-omicsintegrator2-params-BLZ4Z5H	4
pyrimidine_1423-omicsintegrator2-params-QA7UVT2	0
pyrimidine_1423-omicsintegrator2-params-EUXS342	0
pyrimidine_1423-omicsintegrator2-params-2ETE5TC	3
pyrimidine_1423-omicsintegrator2-params-XQYZBRY	1
pyrimidine_1423-omicsintegrator2-params-K44Y7SY	1
pyrimidine_1423-omicsintegrator2-params-RIX5P6Y	6
pyrimidine_1423-omicsintegrator2-params-KSSGLIJ	0
pyrimidine_1423-omicsintegrator2-params-VOU2GLP	0
pyrimidine_1423-omicsintegrator2-params-3XS3BUE	4
pyrimidine_1423-omicsintegrator2-params-GWFZFC3	0
pyrimidine_1423-omicsintegrator2-params-BBDIWEE	0
pyrimidine_1423-omicsintegrator2-params-WSTZQ5T	4
pyrimidine_1423-omicsintegrator2-params-FCBNYQN	1
pyrimidine_1423-omicsintegrator2-params-ZK2ZPTQ	1
pyrimidine_1423-omicsintegrator2-params-E7S3CYK	6
pyrimidine_1423-omicsintegrator2-params-JDGM2QR	0
pyrimidine_1423-omicsintegrator2-params-2VM5MQL	0
pyrimidine_1423-omicsintegrator2-params-O2NMIFG	4
pyrimidine_1423-omicsintegrator2-params-GIILIYF	0
pyrimidine_1423-omicsintegrator2-params-DGG4UVF	0
pyrimidine_1423-omicsintegrator2-params-CIOIRMT	4
