algorithm	labels
pyrimidine_1990-omicsintegrator2-params-NIXQON6	5
pyrimidine_1990-omicsintegrator2-params-I5EKII6	5
pyrimidine_1990-omicsintegrator2-params-ON3OUHY	5
pyrimidine_1990-omicsintegrator2-params-RCXKAY7	5
pyrimidine_1990-omicsintegrator2-params-KMHTT5N	5
pyrimidine_1990-omicsintegrator2-params-JHH34ZE	5
pyrimidine_1990-omicsintegrator2-params-Z2C4Y5G	5
pyrimidine_1990-omicsintegrator2-params-R2T74G3	5
pyrimidine_1990-omicsintegrator2-params-O3SYN4K	5
pyrimidine_1990-omicsintegrator2-params-K2CK6DC	4
pyrimidine_1990-omicsintegrator2-params-ISZN2DE	4
pyrimidine_1990-omicsintegrator2-params-J5QF4A3	6
pyrimidine_1990-omicsintegrator2-params-ROZICUS	3
pyrimidine_1990-omicsintegrator2-params-B6FPMEP	3
pyrimidine_1990-omicsintegrator2-params-G6QWKUF	5
pyrimidine_1990-omicsintegrator2-params-RNOITRI	3
pyrimidine_1990-omicsintegrator2-params-24QHVS5	3
pyrimidine_1990-omicsintegrator2-params-H5EGTCE	5
pyrimidine_1990-omicsintegrator2-params-SX6MWZF	4
pyrimidine_1990-omicsintegrator2-params-YYQQGSW	4
pyrimidine_1990-omicsintegrator2-params-VKYXWNI	8
pyrimidine_1990-omicsintegrator2-params-JMDFQGQ	1
pyrimidine_1990-omicsintegrator2-params-2WECIOD	2
pyrimidine_1990-omicsintegrator2-params-XLW3AU2	5
pyrimidine_1990-omicsintegrator2-params-TK757XH	1
pyrimidine_1990-omicsintegrator2-params-G3MKBIH	2
pyrimidine_1990-omicsintegrator2-params-62LFP5D	5
pyrimidine_1990-omicsintegrator2-params-QGDDCNR	4
pyrimidine_1990-omicsintegrator2-params-BERGTKM	4
pyrimidine_1990-omicsintegrator2-params-QUD5DGU	7
pyrimidine_1990-omicsintegrator2-params-VUTDEKI	1
pyrimidine_1990-omicsintegrator2-params-G5PCTWW	2
pyrimidine_1990-omicsintegrator2-params-BLZ4Z5H	11
pyrimidine_1990-omicsintegrator2-params-QA7UVT2	1
pyrimidine_1990-omicsintegrator2-params-EUXS342	2
pyrimidine_1990-omicsintegrator2-params-2ETE5TC	12
pyrimidine_1990-omicsintegrator2-params-XQYZBRY	4
pyrimidine_1990-omicsintegrator2-params-K44Y7SY	4
pyrimidine_1990-omicsintegrator2-params-RIX5P6Y	7
pyrimidine_1990-omicsintegrator2-params-KSSGLIJ	1
pyrimidine_1990-omicsintegrator2-params-VOU2GLP	2
pyrimidine_1990-omicsintegrator2-params-3XS3BUE	9
pyrimidine_1990-omicsintegrator2-params-GWFZFC3	1
pyrimidine_1990-omicsintegrator2-params-BBDIWEE	2
pyrimidine_1990-omicsintegrator2-params-WSTZQ5T	9
pyrimidine_1990-omicsintegrator2-params-FCBNYQN	4
pyrimidine_1990-omicsintegrator2-params-ZK2ZPTQ	4
pyrimidine_1990-omicsintegrator2-params-E7S3CYK	7
pyrimidine_1990-omicsintegrator2-params-JDGM2QR	1
pyrimidine_1990-omicsintegrator2-params-2VM5MQL	2
pyrimidine_1990-omicsintegrator2-params-O2NMIFG	10
pyrimidine_1990-omicsintegrator2-params-GIILIYF	1
pyrimidine_1990-omicsintegrator2-params-DGG4UVF	2
pyrimidine_1990-omicsintegrator2-params-CIOIRMT	10
