Node1	Node2	Frequency	Direction
ACADS_HUMAN	ACDSB_HUMAN	0.5185185185185185	U
ACADS_HUMAN	L2HDH_HUMAN	0.5185185185185185	U
ACADS_HUMAN	chebi:17499	0.5185185185185185	U
AL3A2_HUMAN	L2HDH_HUMAN	0.5185185185185185	U
AL3A2_HUMAN	BCAT2_HUMAN	0.5185185185185185	U
AL3A2_HUMAN	HCDH_HUMAN	0.6111111111111112	U
AL3A2_HUMAN	TBA8_HUMAN	0.5185185185185185	U
ACADS_HUMAN	chebi:15339	0.5185185185185185	U
BCAT2_HUMAN	chebi:16240	0.5185185185185185	U
BCAT2_HUMAN	chebi:48430	0.5925925925925926	U
ODBA_HUMAN	chebi:48430	0.6851851851851852	U
chebi:48430	chebi:80218	0.7037037037037037	U
chebi:80218	chebi:80219	0.7037037037037037	U
DLDH_HUMAN	chebi:80219	0.5925925925925926	U
ACADS_HUMAN	chebi:15479	0.12962962962962962	U
ACDSB_HUMAN	chebi:15479	0.12962962962962962	U
HCDH_HUMAN	chebi:15490	0.14814814814814814	U
TBA8_HUMAN	chebi:15490	0.14814814814814814	U
chebi:15339	chebi:15479	0.12962962962962962	U
chebi:15339	chebi:27505	0.12962962962962962	U
chebi:17499	chebi:27505	0.12962962962962962	U
chebi:15614	chebi:16240	0.09259259259259259	U
chebi:16240	chebi:50157	0.09259259259259259	U
AL3A2_HUMAN	chebi:50157	0.09259259259259259	U
chebi:15614	chebi:80218	0.09259259259259259	U
DLDH_HUMAN	chebi:15524	0.07407407407407407	U
ACADS_HUMAN	chebi:36926	0.07407407407407407	U
chebi:15524	chebi:36926	0.07407407407407407	U
