Node1	Node2	Frequency	Direction
ALG11_HUMAN	ALG1_HUMAN	0.6481481481481481	U
ALG11_HUMAN	ALG3_HUMAN	0.6481481481481481	U
ALG1_HUMAN	ALG2_HUMAN	0.6666666666666666	U
AG10A_HUMAN	ALG6_HUMAN	0.6481481481481481	U
ALG3_HUMAN	ALG6_HUMAN	0.6481481481481481	U
MGT4C_HUMAN	chebi:17659	0.48148148148148145	U
ALG1_HUMAN	chebi:12427	0.6666666666666666	U
chebi:12427	chebi:17659	0.5740740740740741	U
chebi:17659	chebi:67119	0.48148148148148145	U
MGT4C_HUMAN	chebi:139513	0.07407407407407407	U
chebi:139513	chebi:17659	0.07407407407407407	U
chebi:17659	chebi:61235	0.07407407407407407	U
chebi:61235	chebi:67119	0.07407407407407407	U
