Node1	Node2	Frequency	Direction
IDH3A_HUMAN	IDHC_HUMAN	0.42592592592592593	U
IDHC_HUMAN	chebi:7815	0.6111111111111112	U
SUCA_HUMAN	chebi:17808	0.42592592592592593	U
IDH3A_HUMAN	SUCA_HUMAN	0.4074074074074074	U
IDH3A_HUMAN	chebi:30887	0.07407407407407407	U
chebi:30887	chebi:7815	0.07407407407407407	U
BODG_HUMAN	chebi:15741	0.037037037037037035	U
BODG_HUMAN	IDHC_HUMAN	0.037037037037037035	U
NUD16_HUMAN	chebi:17808	0.037037037037037035	U
NUD16_HUMAN	SUCA_HUMAN	0.037037037037037035	U
chebi:15741	chebi:17808	0.037037037037037035	U
