Node1	Node2	Frequency	Direction
chebi:16027	chebi:29182	0.6296296296296297	U
chebi:16027	chebi:29185	0.6296296296296297	U
chebi:17561	chebi:29152	0.7222222222222222	U
chebi:17895	chebi:29182	0.7222222222222222	U
chebi:18019	chebi:29185	0.7222222222222222	U
SYCM_HUMAN	chebi:29152	0.7222222222222222	U
chebi:16027	chebi:29167	0.6296296296296297	U
chebi:29152	chebi:29167	0.7222222222222222	U
CRNS1_HUMAN	SYHM_HUMAN	0.46296296296296297	U
SYHM_HUMAN	chebi:29155	0.6666666666666666	U
CRNS1_HUMAN	chebi:18019	0.46296296296296297	U
chebi:16828	chebi:29159	0.6851851851851852	U
DDC_HUMAN	chebi:16828	0.5925925925925926	U
DDC_HUMAN	chebi:17895	0.5925925925925926	U
chebi:15971	chebi:29155	0.1111111111111111	U
chebi:15971	chebi:33704	0.1111111111111111	U
chebi:17561	chebi:33704	0.1111111111111111	U
