Node1	Node2	Frequency	Direction
ADPPT_HUMAN	chebi:15346	0.4444444444444444	U
chebi:15346	chebi:15468	0.5740740740740741	U
chebi:15346	chebi:16761	0.4444444444444444	U
BUP1_HUMAN	chebi:16134	0.4074074074074074	U
chebi:15638	chebi:16134	0.48148148148148145	U
chebi:15638	chebi:16761	0.48148148148148145	U
BUP1_HUMAN	chebi:80625	0.12962962962962962	U
chebi:16134	chebi:80625	0.12962962962962962	U
ADPPT_HUMAN	chebi:16139	0.07407407407407407	U
chebi:15346	chebi:16139	0.07407407407407407	U
chebi:15422	chebi:15468	0.07407407407407407	U
chebi:15422	chebi:16155	0.07407407407407407	U
chebi:16155	chebi:16761	0.07407407407407407	U
