Node1	Node2	Directionality
CHEBI:1949	CHEBI:50593	U
CHEBI:1949	DHB7_HUMAN	U
CHEBI:212200	DHC24_HUMAN	U
CHEBI:212200	chebi:18364	U
CHEBI:50586	SC5D_HUMAN	U
CHEBI:50586	chebi:52972	U
CHEBI:50591	CHEBI:50593	U
CHEBI:50591	FXDC2_HUMAN	U
CHEBI:50591	NSDHL_HUMAN	U
CHEBI:50591	chebi:18364	U
CHEBI:50593	CHEBI:1949	U
CHEBI:50593	CHEBI:50591	U
CHEBI:50593	DHB7_HUMAN	U
CHEBI:50593	NSDHL_HUMAN	U
CHEBI:50593	chebi:16526	U
CHEBI:87044	DHC24_HUMAN	U
CHEBI:87044	chebi:18364	U
CP27B_HUMAN	CP2R1_HUMAN	U
CP27B_HUMAN	chebi:17823	U
CP27B_HUMAN	chebi:17933	U
CP2R1_HUMAN	CP27B_HUMAN	U
CP2R1_HUMAN	chebi:17933	U
CP2R1_HUMAN	chebi:28940	U
CP51A_HUMAN	DHC24_HUMAN	U
CP51A_HUMAN	LSS_HUMAN	U
CP51A_HUMAN	ERG24_HUMAN	U
CP51A_HUMAN	chebi:16521	U
CP51A_HUMAN	chebi:17791	U
CP51A_HUMAN	chebi:17813	U
CP51A_HUMAN	chebi:30109	U
CP51A_HUMAN	chebi:30751	U
DHC24_HUMAN	CHEBI:212200	U
DHC24_HUMAN	CHEBI:87044	U
DHC24_HUMAN	CP51A_HUMAN	U
DHC24_HUMAN	DHCR7_HUMAN	U
DHC24_HUMAN	EBP_HUMAN	U
DHC24_HUMAN	FXDC2_HUMAN	U
DHC24_HUMAN	LSS_HUMAN	U
DHC24_HUMAN	SC5D_HUMAN	U
DHC24_HUMAN	ERG24_HUMAN	U
DHC24_HUMAN	chebi:16290	U
DHC24_HUMAN	chebi:16521	U
DHC24_HUMAN	chebi:17168	U
DHC24_HUMAN	chebi:17759	U
DHC24_HUMAN	chebi:18364	U
DHC24_HUMAN	chebi:19812	U
DHC24_HUMAN	chebi:27693	U
DHC24_HUMAN	chebi:27910	U
DHC24_HUMAN	chebi:28113	U
DHC24_HUMAN	chebi:28623	U
DHCR7_HUMAN	DHC24_HUMAN	U
DHCR7_HUMAN	SC5D_HUMAN	U
DHCR7_HUMAN	SOAT1_HUMAN	U
DHCR7_HUMAN	chebi:16113	U
DHCR7_HUMAN	chebi:17759	U
DHCR7_HUMAN	chebi:19812	U
DHCR7_HUMAN	chebi:28604	U
DHCR7_HUMAN	chebi:52972	U
EBP_HUMAN	DHC24_HUMAN	U
EBP_HUMAN	SC5D_HUMAN	U
EBP_HUMAN	ERG24_HUMAN	U
EBP_HUMAN	chebi:16290	U
EBP_HUMAN	chebi:16608	U
EBP_HUMAN	chebi:17168	U
EBP_HUMAN	chebi:18252	U
EBP_HUMAN	chebi:29107	U
EBP_HUMAN	chebi:80094	U
FXDC2_HUMAN	CHEBI:50591	U
FXDC2_HUMAN	DHC24_HUMAN	U
FXDC2_HUMAN	NSDHL_HUMAN	U
FXDC2_HUMAN	ERG24_HUMAN	U
FXDC2_HUMAN	chebi:18364	U
FDFT_HUMAN	ERG1_HUMAN	U
FDFT_HUMAN	chebi:15440	U
FDFT_HUMAN	chebi:15442	U
FDFT_HUMAN	chebi:17407	U
DHB7_HUMAN	CHEBI:1949	U
DHB7_HUMAN	CHEBI:50593	U
DHB7_HUMAN	NSDHL_HUMAN	U
LICH_HUMAN	DHCR7_HUMAN	U
LICH_HUMAN	SOAT1_HUMAN	U
LICH_HUMAN	chebi:16113	U
LICH_HUMAN	chebi:35366	U
