Node1	Node2	Frequency	Direction
chebi:15637	chebi:17119	0.7037037037037037	U
PUR2_HUMAN	chebi:18349	0.6481481481481481	U
chebi:15637	chebi:18349	0.7037037037037037	U
chebi:15637	chebi:18381	0.7037037037037037	U
chebi:18381	chebi:30751	0.7037037037037037	U
MTD2L_HUMAN	MTHFS_HUMAN	0.6481481481481481	U
GCSP_HUMAN	MTD2L_HUMAN	0.4444444444444444	U
GCSP_HUMAN	PUR2_HUMAN	0.4444444444444444	U
MTHFS_HUMAN	chebi:15638	0.1111111111111111	U
chebi:15638	chebi:26078	0.1111111111111111	U
chebi:18381	chebi:26078	0.1111111111111111	U
