Node1	Node2	Frequency	Direction
ACSL4_HUMAN	chebi:15756	0.5925925925925926	U
BAAT_HUMAN	chebi:15756	0.5185185185185185	U
ELOV6_HUMAN	chebi:5697	0.6851851851851852	U
PPT1_HUMAN	chebi:15756	0.6851851851851852	U
chebi:15346	chebi:15756	0.5185185185185185	U
chebi:15346	chebi:80483	0.7037037037037037	U
BAAT_HUMAN	chebi:28842	0.7222222222222222	U
chebi:15756	chebi:5697	0.7222222222222222	U
chebi:5697	chebi:80386	0.7222222222222222	U
ECHA_HUMAN	chebi:80483	0.7037037037037037	U
chebi:16518	chebi:18097	0.6666666666666666	U
chebi:15541	chebi:18097	0.6481481481481481	U
chebi:15541	chebi:28842	0.6481481481481481	U
SAST_HUMAN	chebi:15756	0.2037037037037037	U
SAST_HUMAN	chebi:28842	0.2037037037037037	U
BAAT_HUMAN	chebi:15527	0.1111111111111111	U
chebi:15346	chebi:15527	0.1111111111111111	U
