Node1	Node2	Frequency	Direction
CP2J2_HUMAN	PA2G5_HUMAN	0.5185185185185185	U
CP2J2_HUMAN	PG12A_HUMAN	0.5185185185185185	U
CP2J2_HUMAN	PLB1_HUMAN	0.5185185185185185	U
CP2J2_HUMAN	PLPL9_HUMAN	0.5185185185185185	U
CP2J2_HUMAN	GPX6_HUMAN	0.5185185185185185	U
GPX6_HUMAN	chebi:15632	0.7037037037037037	U
CP2J2_HUMAN	HYES_HUMAN	0.6111111111111112	U
HYES_HUMAN	chebi:63966	0.7037037037037037	U
CP2J2_HUMAN	PA2GF_HUMAN	0.5185185185185185	U
chebi:15632	chebi:16856	0.7037037037037037	U
CP2J2_HUMAN	chebi:15628	0.09259259259259259	U
GPX6_HUMAN	chebi:15628	0.09259259259259259	U
CCGL_HUMAN	MPP3_HUMAN	0.037037037037037035	U
CCGL_HUMAN	PG12A_HUMAN	0.037037037037037035	U
HYES_HUMAN	NPS3A_HUMAN	0.037037037037037035	U
HAP1_HUMAN	MPP3_HUMAN	0.037037037037037035	U
HAP1_HUMAN	NPS3A_HUMAN	0.037037037037037035	U
PG12A_HUMAN	chebi:28936	0.05555555555555555	U
PA2GF_HUMAN	chebi:28936	0.05555555555555555	U
PA2G5_HUMAN	chebi:16870	0.037037037037037035	U
PA2GF_HUMAN	chebi:16870	0.037037037037037035	U
PLB1_HUMAN	chebi:16870	0.037037037037037035	U
PA2GF_HUMAN	chebi:16929	0.037037037037037035	U
PLPL9_HUMAN	chebi:16929	0.037037037037037035	U
