Node1	Node2	Directionality
AL1L2_HUMAN	GCST_HUMAN	U
AL1L2_HUMAN	PUR9_HUMAN	U
AL1L2_HUMAN	BHMT1_HUMAN	U
AL1L2_HUMAN	CHEBI:15635	U
AL1L2_HUMAN	DYR_HUMAN	U
AL1L2_HUMAN	FTCD_HUMAN	U
AL1L2_HUMAN	PUR2_HUMAN	U
AL1L2_HUMAN	METH_HUMAN	U
AL1L2_HUMAN	GLYC_HUMAN	U
GCST_HUMAN	PUR9_HUMAN	U
GCST_HUMAN	BHMT1_HUMAN	U
GCST_HUMAN	CHEBI:15635	U
GCST_HUMAN	DYR_HUMAN	U
GCST_HUMAN	FTCD_HUMAN	U
GCST_HUMAN	PUR2_HUMAN	U
GCST_HUMAN	C1TM_HUMAN	U
GCST_HUMAN	C1TC_HUMAN	U
GCST_HUMAN	MTD2L_HUMAN	U
GCST_HUMAN	MTHR_HUMAN	U
GCST_HUMAN	METH_HUMAN	U
GCST_HUMAN	TYSY_HUMAN	U
GCST_HUMAN	chebi:15640	U
GCST_HUMAN	chebi:16134	U
GCST_HUMAN	chebi:16194	U
GCST_HUMAN	chebi:16882	U
GCST_HUMAN	chebi:1989	U
PUR9_HUMAN	AL1L2_HUMAN	U
PUR9_HUMAN	GCST_HUMAN	U
PUR9_HUMAN	BHMT1_HUMAN	U
PUR9_HUMAN	CHEBI:15635	U
PUR9_HUMAN	DYR_HUMAN	U
PUR9_HUMAN	FTCD_HUMAN	U
PUR9_HUMAN	PUR2_HUMAN	U
PUR9_HUMAN	FMT_HUMAN	U
PUR9_HUMAN	C1TM_HUMAN	U
PUR9_HUMAN	C1TC_HUMAN	U
PUR9_HUMAN	METH_HUMAN	U
PUR9_HUMAN	GLYC_HUMAN	U
PUR9_HUMAN	chebi:15637	U
PUR9_HUMAN	chebi:18272	U
PUR9_HUMAN	chebi:18349	U
PUR9_HUMAN	chebi:18381	U
PUR9_HUMAN	chebi:18406	U
PUR9_HUMAN	chebi:30751	U
BHMT1_HUMAN	GCST_HUMAN	U
BHMT1_HUMAN	PUR9_HUMAN	U
BHMT1_HUMAN	CHEBI:15635	U
BHMT1_HUMAN	DYR_HUMAN	U
BHMT1_HUMAN	FTCD_HUMAN	U
BHMT1_HUMAN	PUR2_HUMAN	U
BHMT1_HUMAN	C1TM_HUMAN	U
BHMT1_HUMAN	C1TC_HUMAN	U
BHMT1_HUMAN	MTHR_HUMAN	U
BHMT1_HUMAN	GLYC_HUMAN	U
BHMT1_HUMAN	chebi:15641	U
BHMT1_HUMAN	chebi:16643	U
BHMT1_HUMAN	chebi:17588	U
CHEBI:15635	GCST_HUMAN	U
CHEBI:15635	PUR9_HUMAN	U
CHEBI:15635	BHMT1_HUMAN	U
CHEBI:15635	CHEBI:15639	U
CHEBI:15635	CHEBI:7274	U
CHEBI:15635	DYR_HUMAN	U
CHEBI:15635	FTCD_HUMAN	U
CHEBI:15635	PUR2_HUMAN	U
CHEBI:15635	C1TM_HUMAN	U
CHEBI:15635	C1TC_HUMAN	U
CHEBI:15635	METH_HUMAN	U
CHEBI:15635	GLYC_HUMAN	U
CHEBI:15635	chebi:15633	U
CHEBI:15635	chebi:15637	U
CHEBI:15635	chebi:15641	U
CHEBI:15635	chebi:16015	U
CHEBI:15635	chebi:16134	U
CHEBI:15635	chebi:16194	U
CHEBI:15635	chebi:16643	U
CHEBI:15635	chebi:16882	U
CHEBI:15635	chebi:17588	U
CHEBI:15635	chebi:18272	U
CHEBI:15635	chebi:18349	U
CHEBI:15635	chebi:18381	U
CHEBI:15635	chebi:18406	U
CHEBI:15635	chebi:1989	U
CHEBI:15635	chebi:27470	U
CHEBI:15635	chebi:30751	U
CHEBI:15639	CHEBI:15635	U
CHEBI:15639	CHEBI:7274	U
CHEBI:15639	FTCD_HUMAN	U
CHEBI:15639	chebi:15638	U
CHEBI:15639	chebi:16015	U
CHEBI:15639	chebi:16134	U
CHEBI:7274	CHEBI:15639	U
CHEBI:7274	FTCD_HUMAN	U
CHEBI:7274	chebi:16015	U
DYR_HUMAN	GCST_HUMAN	U
DYR_HUMAN	PUR9_HUMAN	U
DYR_HUMAN	BHMT1_HUMAN	U
DYR_HUMAN	CHEBI:15635	U
DYR_HUMAN	FTCD_HUMAN	U
DYR_HUMAN	PUR2_HUMAN	U
DYR_HUMAN	C1TM_HUMAN	U
DYR_HUMAN	C1TC_HUMAN	U
DYR_HUMAN	METH_HUMAN	U
DYR_HUMAN	GLYC_HUMAN	U
DYR_HUMAN	chebi:15633	U
DYR_HUMAN	chebi:27470	U
FTCD_HUMAN	GCST_HUMAN	U
FTCD_HUMAN	PUR9_HUMAN	U
FTCD_HUMAN	BHMT1_HUMAN	U
FTCD_HUMAN	CHEBI:15635	U
FTCD_HUMAN	CHEBI:15639	U
FTCD_HUMAN	CHEBI:7274	U
FTCD_HUMAN	DYR_HUMAN	U
FTCD_HUMAN	PUR2_HUMAN	U
FTCD_HUMAN	C1TM_HUMAN	U
FTCD_HUMAN	C1TC_HUMAN	U
FTCD_HUMAN	MTD2L_HUMAN	U
FTCD_HUMAN	MTHFS_HUMAN	U
