Node1	Node2	Frequency	Direction
ACOT2_HUMAN	THIK_HUMAN	0.48148148148148145	U
ACOT2_HUMAN	chebi:15525	0.48148148148148145	U
chebi:15525	chebi:18359	0.6666666666666666	U
THIK_HUMAN	chebi:65132	0.6666666666666666	U
THIK_HUMAN	chebi:76450	0.6666666666666666	U
chebi:76450	chebi:80483	0.6666666666666666	U
ACOT4_HUMAN	chebi:28661	0.6296296296296297	U
ACOT4_HUMAN	chebi:65132	0.6296296296296297	U
chebi:15508	chebi:28661	0.6296296296296297	U
ACOT2_HUMAN	SAST_HUMAN	0.1111111111111111	U
SAST_HUMAN	chebi:18359	0.1111111111111111	U
ACOT4_HUMAN	chebi:16196	0.1111111111111111	U
SAST_HUMAN	chebi:16196	0.1111111111111111	U
