NODEID	prize
MGST3_HUMAN	1.0
chebi:34100	1.0
UDB11_HUMAN	1.0
chebi:34001	1.0
GSTA2_HUMAN	1.0
MGST1_HUMAN	1.0
chebi:34032	1.0
UD17_HUMAN	1.0
AK1C4_HUMAN	1.0
chebi:17200	1.0
chebi:34228	1.0
chebi:10432	1.0
chebi:35021	1.0
chebi:34103	1.0
chebi:17435	1.0
ADH1B_HUMAN	1.0
UD2B4_HUMAN	1.0
UD2A1_HUMAN	1.0
UDB15_HUMAN	1.0
chebi:34374	1.0
chebi:3179	1.0
chebi:34253	1.0
CP2E1_HUMAN	1.0
UD11_HUMAN	1.0
chebi:28534	1.0
