NODEID	prize
UDB17_HUMAN	1.0
CP11A_HUMAN	1.0
chebi:37450	1.0
CP7A1_HUMAN	1.0
chebi:78600	1.0
CP21A_HUMAN	1.0
DHB3_HUMAN	1.0
chebi:732	1.0
chebi:17499	1.0
chebi:783	1.0
AK1C4_HUMAN	1.0
UD2A2_HUMAN	1.0
chebi:86381	1.0
DHI2_HUMAN	1.0
chebi:16814	1.0
chebi:28689	1.0
COMT_HUMAN	1.0
chebi:2495	1.0
UD16_HUMAN	1.0
chebi:34461	1.0
UD2B4_HUMAN	1.0
chebi:17985	1.0
C11B2_HUMAN	1.0
UDB15_HUMAN	1.0
chebi:17998	1.0
chebi:28750	1.0
chebi:86389	1.0
