NODEID	prize
CP2C8_HUMAN	1.0
UD2A3_HUMAN	1.0
chebi:80603	1.0
UD17_HUMAN	1.0
chebi:5864	1.0
chebi:80580	1.0
chebi:1864	1.0
chebi:80631	1.0
chebi:3388	1.0
UD19_HUMAN	1.0
UD13_HUMAN	1.0
chebi:39867	1.0
chebi:80634	1.0
UD14_HUMAN	1.0
UD2A1_HUMAN	1.0
chebi:4995	1.0
UDB15_HUMAN	1.0
chebi:4027	1.0
CP2E1_HUMAN	1.0
