NODEID	prize
chebi:1670	1.0
PRI2_HUMAN	1.0
DPOE3_HUMAN	1.0
DPOD1_HUMAN	1.0
RPC10_HUMAN	1.0
chebi:27468	1.0
UCK1_HUMAN	1.0
chebi:17025	1.0
chebi:26078	1.0
DPOD3_HUMAN	1.0
DPOE4_HUMAN	1.0
KTHY_HUMAN	1.0
chebi:16509	1.0
chebi:17568	1.0
chebi:28850	1.0
PYRG1_HUMAN	1.0
KAD3_HUMAN	1.0
chebi:16174	1.0
chebi:15859	1.0
DPYD_HUMAN	1.0
UPP2_HUMAN	1.0
