NODEID	prize
chebi:34228	1.0
UD16_HUMAN	1.0
ADH1G_HUMAN	1.0
chebi:30956	1.0
UDB17_HUMAN	1.0
chebi:47266	1.0
chebi:29865	1.0
UD2B7_HUMAN	1.0
ADH4_HUMAN	1.0
GSTA1_HUMAN	1.0
chebi:34958	1.0
AL3A1_HUMAN	1.0
ADH1A_HUMAN	1.0
chebi:34032	1.0
ADH7_HUMAN	1.0
UDB10_HUMAN	1.0
chebi:34513	1.0
CP343_HUMAN	1.0
chebi:34390	1.0
UDB15_HUMAN	1.0
chebi:34563	1.0
chebi:34254	1.0
chebi:47248	1.0
UDB28_HUMAN	1.0
chebi:17200	1.0
