NODEID	prize
chebi:17858	1.0
chebi:5932	1.0
AMPN_HUMAN	1.0
chebi:5931	1.0
GSTM5_HUMAN	1.0
AMPL_HUMAN	1.0
chebi:15625	1.0
chebi:17509	1.0
GGT5_HUMAN	1.0
GGCT_HUMAN	1.0
chebi:16249	1.0
MAAI_HUMAN	1.0
GSHB_HUMAN	1.0
GST2_HUMAN	1.0
GSTM4_HUMAN	1.0
chebi:80649	1.0
GSTO1_HUMAN	1.0
RIR1_HUMAN	1.0
chebi:18183	1.0
