NODEID	prize
UD16_HUMAN	1.0
chebi:16962	1.0
chebi:17908	1.0
UD2A3_HUMAN	1.0
3BHS1_HUMAN	1.0
CP21A_HUMAN	1.0
chebi:16973	1.0
chebi:28247	1.0
UD2B7_HUMAN	1.0
chebi:17659	1.0
chebi:28324	1.0
chebi:17200	1.0
chebi:28832	1.0
chebi:26836	1.0
chebi:17499	1.0
chebi:27582	1.0
AK1D1_HUMAN	1.0
UD17_HUMAN	1.0
C11B1_HUMAN	1.0
chebi:28744	1.0
chebi:35420	1.0
chebi:28195	1.0
UDB15_HUMAN	1.0
UD18_HUMAN	1.0
COMT_HUMAN	1.0
