NODEID	prize
chebi:17232	1.0
P4HA2_HUMAN	1.0
chebi:17148	1.0
OAT_HUMAN	1.0
chebi:17203	1.0
chebi:15428	1.0
AOFA_HUMAN	1.0
GAMT_HUMAN	1.0
P4HA3_HUMAN	1.0
chebi:7386	1.0
chebi:16919	1.0
chebi:16509	1.0
chebi:15729	1.0
chebi:17431	1.0
chebi:16344	1.0
chebi:16526	1.0
chebi:30915	1.0
chebi:16480	1.0
OXDA_HUMAN	1.0
chebi:28538	1.0
chebi:16199	1.0
SAT2_HUMAN	1.0
chebi:16610	1.0
