NODEID	prize
chebi:16842	1.0
chebi:80580	1.0
MGST2_HUMAN	1.0
ADHX_HUMAN	1.0
chebi:80634	1.0
chebi:6441	1.0
chebi:1831	1.0
chebi:16714	1.0
ADH6_HUMAN	1.0
chebi:16830	1.0
chebi:80636	1.0
ADH4_HUMAN	1.0
chebi:17659	1.0
chebi:39867	1.0
GSTA2_HUMAN	1.0
GSTO2_HUMAN	1.0
AOFB_HUMAN	1.0
AL3A1_HUMAN	1.0
ADH7_HUMAN	1.0
AOC2_HUMAN	1.0
UD2A2_HUMAN	1.0
chebi:16240	1.0
chebi:4027	1.0
CP343_HUMAN	1.0
UDB15_HUMAN	1.0
chebi:3388	1.0
CP2C8_HUMAN	1.0
UD18_HUMAN	1.0
chebi:2560	1.0
