NODEID	prize
chebi:6030	1.0
IMDH2_HUMAN	1.0
chebi:15351	1.0
UDB17_HUMAN	1.0
ARY2_HUMAN	1.0
GUAA_HUMAN	1.0
DPYS_HUMAN	1.0
chebi:80613	1.0
chebi:17111	1.0
chebi:80609	1.0
chebi:2332	1.0
UDB10_HUMAN	1.0
ARY1_HUMAN	1.0
BGLR_HUMAN	1.0
UDB11_HUMAN	1.0
DPYD_HUMAN	1.0
chebi:15346	1.0
chebi:40101	1.0
chebi:16680	1.0
chebi:16015	1.0
ITPA_HUMAN	1.0
