NODEID	prize
chebi:80586	1.0
chebi:80580	1.0
chebi:17170	1.0
chebi:80605	1.0
chebi:80635	1.0
UD2A3_HUMAN	1.0
chebi:80607	1.0
chebi:80636	1.0
ADH4_HUMAN	1.0
chebi:17659	1.0
AL3A1_HUMAN	1.0
ADH7_HUMAN	1.0
UDB10_HUMAN	1.0
AOXA_HUMAN	1.0
chebi:16240	1.0
CP2CI_HUMAN	1.0
chebi:80631	1.0
chebi:80594	1.0
UD13_HUMAN	1.0
chebi:3410	1.0
AOC3_HUMAN	1.0
chebi:17200	1.0
