NODEID	prize
chebi:28846	1.0
TYSY_HUMAN	1.0
chebi:1670	1.0
chebi:17594	1.0
RPC10_HUMAN	1.0
chebi:16704	1.0
chebi:1989	1.0
chebi:15918	1.0
DPYS_HUMAN	1.0
chebi:16695	1.0
chebi:17677	1.0
chebi:16509	1.0
chebi:16134	1.0
PNPH_HUMAN	1.0
chebi:15633	1.0
DCK_HUMAN	1.0
chebi:15901	1.0
UPP2_HUMAN	1.0
ITPA_HUMAN	1.0
