NODEID	prize
TUT4_HUMAN	1.0
chebi:15713	1.0
chebi:16761	1.0
CDD_HUMAN	1.0
chebi:16311	1.0
chebi:17568	1.0
KITM_HUMAN	1.0
DPOLA_HUMAN	1.0
chebi:28850	1.0
KAD3_HUMAN	1.0
chebi:15901	1.0
DPOE1_HUMAN	1.0
ENTP5_HUMAN	1.0
chebi:16027	1.0
chebi:17677	1.0
chebi:16174	1.0
UCK1_HUMAN	1.0
chebi:18191	1.0
chebi:28846	1.0
RPC10_HUMAN	1.0
REV3L_HUMAN	1.0
chebi:17239	1.0
