algorithm	labels
pyrimidine_5903-omicsintegrator2-params-NIXQON6	1
pyrimidine_5903-omicsintegrator2-params-I5EKII6	1
pyrimidine_5903-omicsintegrator2-params-ON3OUHY	1
pyrimidine_5903-omicsintegrator2-params-RCXKAY7	1
pyrimidine_5903-omicsintegrator2-params-KMHTT5N	1
pyrimidine_5903-omicsintegrator2-params-JHH34ZE	1
pyrimidine_5903-omicsintegrator2-params-Z2C4Y5G	1
pyrimidine_5903-omicsintegrator2-params-R2T74G3	1
pyrimidine_5903-omicsintegrator2-params-O3SYN4K	1
pyrimidine_5903-omicsintegrator2-params-K2CK6DC	12
pyrimidine_5903-omicsintegrator2-params-ISZN2DE	12
pyrimidine_5903-omicsintegrator2-params-J5QF4A3	2
pyrimidine_5903-omicsintegrator2-params-ROZICUS	11
pyrimidine_5903-omicsintegrator2-params-B6FPMEP	11
pyrimidine_5903-omicsintegrator2-params-G6QWKUF	1
pyrimidine_5903-omicsintegrator2-params-RNOITRI	11
pyrimidine_5903-omicsintegrator2-params-24QHVS5	11
pyrimidine_5903-omicsintegrator2-params-H5EGTCE	1
pyrimidine_5903-omicsintegrator2-params-SX6MWZF	12
pyrimidine_5903-omicsintegrator2-params-YYQQGSW	12
pyrimidine_5903-omicsintegrator2-params-VKYXWNI	3
pyrimidine_5903-omicsintegrator2-params-JMDFQGQ	11
pyrimidine_5903-omicsintegrator2-params-2WECIOD	11
pyrimidine_5903-omicsintegrator2-params-XLW3AU2	4
pyrimidine_5903-omicsintegrator2-params-TK757XH	11
pyrimidine_5903-omicsintegrator2-params-G3MKBIH	11
pyrimidine_5903-omicsintegrator2-params-62LFP5D	5
pyrimidine_5903-omicsintegrator2-params-QGDDCNR	12
pyrimidine_5903-omicsintegrator2-params-BERGTKM	12
pyrimidine_5903-omicsintegrator2-params-QUD5DGU	7
pyrimidine_5903-omicsintegrator2-params-VUTDEKI	10
pyrimidine_5903-omicsintegrator2-params-G5PCTWW	10
pyrimidine_5903-omicsintegrator2-params-BLZ4Z5H	8
pyrimidine_5903-omicsintegrator2-params-QA7UVT2	10
pyrimidine_5903-omicsintegrator2-params-EUXS342	10
pyrimidine_5903-omicsintegrator2-params-2ETE5TC	9
pyrimidine_5903-omicsintegrator2-params-XQYZBRY	12
pyrimidine_5903-omicsintegrator2-params-K44Y7SY	12
pyrimidine_5903-omicsintegrator2-params-RIX5P6Y	7
pyrimidine_5903-omicsintegrator2-params-KSSGLIJ	10
pyrimidine_5903-omicsintegrator2-params-VOU2GLP	10
pyrimidine_5903-omicsintegrator2-params-3XS3BUE	6
pyrimidine_5903-omicsintegrator2-params-GWFZFC3	10
pyrimidine_5903-omicsintegrator2-params-BBDIWEE	10
pyrimidine_5903-omicsintegrator2-params-WSTZQ5T	6
pyrimidine_5903-omicsintegrator2-params-FCBNYQN	12
pyrimidine_5903-omicsintegrator2-params-ZK2ZPTQ	12
pyrimidine_5903-omicsintegrator2-params-E7S3CYK	7
pyrimidine_5903-omicsintegrator2-params-JDGM2QR	10
pyrimidine_5903-omicsintegrator2-params-2VM5MQL	10
pyrimidine_5903-omicsintegrator2-params-O2NMIFG	6
pyrimidine_5903-omicsintegrator2-params-GIILIYF	10
pyrimidine_5903-omicsintegrator2-params-DGG4UVF	10
pyrimidine_5903-omicsintegrator2-params-CIOIRMT	6
