Node1	Node2	Frequency	Direction
BGAL_HUMAN	GNS_HUMAN	0.42592592592592593	U
BGLR_HUMAN	GNS_HUMAN	0.42592592592592593	U
ANAG_HUMAN	chebi:65143	0.5925925925925926	U
ANAG_HUMAN	FBX6_HUMAN	0.24074074074074073	U
FBX6_HUMAN	GNS_HUMAN	0.24074074074074073	U
BGLR_HUMAN	chebi:65142	0.12962962962962962	U
GNS_HUMAN	chebi:65142	0.12962962962962962	U
BGAL_HUMAN	chebi:63851	0.07407407407407407	U
GNS_HUMAN	HEXA_HUMAN	0.07407407407407407	U
GNS_HUMAN	chebi:63851	0.07407407407407407	U
ANAG_HUMAN	chebi:506227	0.07407407407407407	U
HEXA_HUMAN	chebi:506227	0.07407407407407407	U
