Node1	Node2	Directionality
ACER3_HUMAN	DEGS1_HUMAN	U
ACER3_HUMAN	chebi:31488	U
ARSA_HUMAN	CHEBI:18390	U
ARSA_HUMAN	G3ST1_HUMAN	U
ARSA_HUMAN	GALC_HUMAN	U
ARSA_HUMAN	LPH_HUMAN	U
ARSA_HUMAN	CGT_HUMAN	U
ARSA_HUMAN	chebi:26836	U
ASAH1_HUMAN	ACER3_HUMAN	U
ASAH1_HUMAN	CERK1_HUMAN	U
ASAH1_HUMAN	CHEBI:17761	U
ASAH1_HUMAN	CHEBI:52639	U
ASAH1_HUMAN	DEGS1_HUMAN	U
ASAH1_HUMAN	GALC_HUMAN	U
ASAH1_HUMAN	GBA1	U
ASAH1_HUMAN	LPH_HUMAN	U
ASAH1_HUMAN	SMS1_HUMAN	U
ASAH1_HUMAN	SMS2_HUMAN	U
ASAH1_HUMAN	ASM_HUMAN	U
ASAH1_HUMAN	SPHK2_HUMAN	U
ASAH1_HUMAN	CEGT_HUMAN	U
ASAH1_HUMAN	CGT_HUMAN	U
ASAH1_HUMAN	chebi:16393	U
ASAH1_HUMAN	chebi:31488	U
ASAH1_HUMAN	chebi:31998	U
ASAH1_HUMAN	chebi:35366	U
ASAH1_HUMAN	chebi:46961	U
B4GT6_HUMAN	CHEBI:18307	U
B4GT6_HUMAN	GALC_HUMAN	U
B4GT6_HUMAN	GBA1	U
B4GT6_HUMAN	BGAL_HUMAN	U
B4GT6_HUMAN	LPH_HUMAN	U
B4GT6_HUMAN	CEGT_HUMAN	U
B4GT6_HUMAN	CGT_HUMAN	U
B4GT6_HUMAN	chebi:17659	U
B4GT6_HUMAN	chebi:17950	U
B4GT6_HUMAN	chebi:18368	U
CERK1_HUMAN	chebi:16197	U
CHEBI:143595	CHEBI:18390	U
CHEBI:143595	CHEBI:4139	U
CHEBI:143595	G3ST1_HUMAN	U
CHEBI:143595	AGAL_HUMAN	U
CHEBI:143595	chebi:17980	U
CHEBI:143595	chebi:17985	U
CHEBI:16110	CHEBI:17636	U
CHEBI:16110	CHEBI:17761	U
CHEBI:16110	CHEBI:52639	U
CHEBI:16110	CHEBI:62490	U
CHEBI:16110	SMS1_HUMAN	U
CHEBI:16110	SMS2_HUMAN	U
CHEBI:16110	chebi:17815	U
CHEBI:17585	SGPL1_HUMAN	U
CHEBI:17585	chebi:17553	U
CHEBI:17585	chebi:37550	U
CHEBI:17636	CHEBI:16110	U
CHEBI:17636	CHEBI:17761	U
CHEBI:17636	CHEBI:18132	U
CHEBI:17636	CHEBI:49183	U
CHEBI:17636	CHEBI:52639	U
CHEBI:17636	SMS1_HUMAN	U
CHEBI:17636	SMS2_HUMAN	U
CHEBI:17636	ASM_HUMAN	U
CHEBI:17636	chebi:17815	U
CHEBI:17761	ASAH1_HUMAN	U
CHEBI:17761	CERK1_HUMAN	U
CHEBI:17761	CHEBI:17636	U
CHEBI:17761	CHEBI:18066	U
CHEBI:17761	CHEBI:18132	U
CHEBI:17761	CHEBI:18307	U
CHEBI:17761	CHEBI:18390	U
CHEBI:17761	CHEBI:4139	U
CHEBI:17761	CHEBI:4167	U
CHEBI:17761	CHEBI:49183	U
CHEBI:17761	CHEBI:52249	U
CHEBI:17761	CHEBI:62490	U
CHEBI:17761	DEGS1_HUMAN	U
CHEBI:17761	GALC_HUMAN	U
CHEBI:17761	GBA1	U
CHEBI:17761	LPH_HUMAN	U
CHEBI:17761	SMS1_HUMAN	U
CHEBI:17761	SMS2_HUMAN	U
CHEBI:17761	ASM_HUMAN	U
CHEBI:17761	CEGT_HUMAN	U
CHEBI:17761	CGT_HUMAN	U
CHEBI:17761	chebi:15339	U
CHEBI:17761	chebi:16197	U
CHEBI:17761	chebi:16393	U
CHEBI:17761	chebi:17499	U
CHEBI:17761	chebi:17659	U
CHEBI:17761	chebi:17815	U
CHEBI:17761	chebi:18368	U
CHEBI:17761	chebi:31488	U
CHEBI:17761	chebi:35366	U
CHEBI:178201	CHEBI:18390	U
CHEBI:178201	CHEBI:4139	U
CHEBI:178201	G3ST1_HUMAN	U
CHEBI:178201	AGAL_HUMAN	U
CHEBI:178201	chebi:17980	U
CHEBI:178201	chebi:17985	U
CHEBI:179675	SGPL1_HUMAN	U
CHEBI:179675	chebi:17553	U
CHEBI:179675	chebi:37550	U
CHEBI:18066	CHEBI:52639	U
CHEBI:18066	CEGT_HUMAN	U
CHEBI:18066	chebi:17659	U
CHEBI:18066	chebi:18368	U
CHEBI:18132	CHEBI:17636	U
CHEBI:18132	CHEBI:52639	U
CHEBI:18132	CHEBI:62490	U
CHEBI:18132	SMS1_HUMAN	U
CHEBI:18132	ASM_HUMAN	U
CHEBI:18307	B4GT6_HUMAN	U
CHEBI:18307	CHEBI:18390	U
CHEBI:18307	CHEBI:52639	U
CHEBI:18307	GALC_HUMAN	U
CHEBI:18307	BGAL_HUMAN	U
CHEBI:18307	CGT_HUMAN	U
CHEBI:18307	chebi:17659	U
CHEBI:18307	chebi:17950	U
CHEBI:18307	chebi:18368	U
CHEBI:18390	CHEBI:17761	U
CHEBI:18390	CHEBI:18307	U
CHEBI:18390	CHEBI:4139	U
CHEBI:18390	CHEBI:52639	U
CHEBI:18390	G3ST1_HUMAN	U
CHEBI:18390	GALC_HUMAN	U
CHEBI:18390	LPH_HUMAN	U
CHEBI:18390	CGT_HUMAN	U
CHEBI:18390	chebi:17659	U
CHEBI:18390	chebi:17980	U
CHEBI:18390	chebi:17985	U
CHEBI:18390	chebi:18318	U
CHEBI:184954	CHEBI:18390	U
CHEBI:184954	CHEBI:4139	U
CHEBI:184954	G3ST1_HUMAN	U
CHEBI:184954	AGAL_HUMAN	U
CHEBI:184954	chebi:17980	U
CHEBI:184954	chebi:17985	U
CHEBI:4139	CHEBI:18390	U
CHEBI:4139	CHEBI:52639	U
CHEBI:4139	GALC_HUMAN	U
CHEBI:4139	BGAL_HUMAN	U
CHEBI:4139	LPH_HUMAN	U
CHEBI:4139	chebi:17950	U
CHEBI:4139	chebi:18368	U
CHEBI:4167	CHEBI:52639	U
CHEBI:4167	GBA1	U
CHEBI:4167	LPH_HUMAN	U
CHEBI:4167	CEGT_HUMAN	U
CHEBI:4167	chebi:18368	U
CHEBI:49183	CHEBI:17636	U
CHEBI:49183	CHEBI:52639	U
CHEBI:49183	CHEBI:62490	U
CHEBI:49183	SMS1_HUMAN	U
CHEBI:49183	SMS2_HUMAN	U
CHEBI:49183	chebi:17815	U
CHEBI:52249	CHEBI:52639	U
CHEBI:52249	CEGT_HUMAN	U
CHEBI:52249	chebi:17659	U
CHEBI:52249	chebi:18368	U
CHEBI:52639	ASAH1_HUMAN	U
CHEBI:52639	CERK1_HUMAN	U
CHEBI:52639	CHEBI:17636	U
CHEBI:52639	CHEBI:18390	U
CHEBI:52639	CHEBI:62490	U
CHEBI:52639	DEGS1_HUMAN	U
CHEBI:52639	GALC_HUMAN	U
CHEBI:52639	GBA1	U
CHEBI:52639	LPH_HUMAN	U
CHEBI:52639	SMS1_HUMAN	U
CHEBI:52639	SMS2_HUMAN	U
CHEBI:52639	ASM_HUMAN	U
CHEBI:52639	CEGT_HUMAN	U
CHEBI:52639	CGT_HUMAN	U
CHEBI:52639	chebi:15339	U
CHEBI:52639	chebi:16197	U
CHEBI:52639	chebi:16393	U
CHEBI:52639	chebi:17499	U
CHEBI:52639	chebi:17659	U
CHEBI:52639	chebi:17815	U
CHEBI:52639	chebi:18368	U
CHEBI:52639	chebi:31488	U
CHEBI:52639	chebi:35366	U
CHEBI:62490	CHEBI:16110	U
CHEBI:62490	CHEBI:17761	U
CHEBI:62490	CHEBI:18132	U
CHEBI:62490	CHEBI:49183	U
CHEBI:62490	CHEBI:52639	U
CHEBI:62490	SMS1_HUMAN	U
CHEBI:62490	SMS2_HUMAN	U
CHEBI:62490	ASM_HUMAN	U
CHEBI:62490	chebi:17815	U
DEGS1_HUMAN	ASAH1_HUMAN	U
DEGS1_HUMAN	CERK1_HUMAN	U
DEGS1_HUMAN	CHEBI:17761	U
DEGS1_HUMAN	CHEBI:52639	U
DEGS1_HUMAN	GALC_HUMAN	U
DEGS1_HUMAN	GBA1	U
DEGS1_HUMAN	LPH_HUMAN	U
DEGS1_HUMAN	SMS1_HUMAN	U
DEGS1_HUMAN	SMS2_HUMAN	U
DEGS1_HUMAN	ASM_HUMAN	U
DEGS1_HUMAN	CEGT_HUMAN	U
DEGS1_HUMAN	CGT_HUMAN	U
DEGS1_HUMAN	chebi:15339	U
DEGS1_HUMAN	chebi:17499	U
DEGS1_HUMAN	chebi:31488	U
G3ST1_HUMAN	ARSA_HUMAN	U
G3ST1_HUMAN	CHEBI:18390	U
G3ST1_HUMAN	GALC_HUMAN	U
G3ST1_HUMAN	LPH_HUMAN	U
G3ST1_HUMAN	CGT_HUMAN	U
G3ST1_HUMAN	chebi:17980	U
G3ST1_HUMAN	chebi:17985	U
G3ST1_HUMAN	chebi:18318	U
GALC_HUMAN	ASAH1_HUMAN	U
GALC_HUMAN	B4GT6_HUMAN	U
GALC_HUMAN	CERK1_HUMAN	U
GALC_HUMAN	CHEBI:17761	U
GALC_HUMAN	CHEBI:18307	U
GALC_HUMAN	CHEBI:18390	U
GALC_HUMAN	CHEBI:4139	U
GALC_HUMAN	CHEBI:52639	U
GALC_HUMAN	DEGS1_HUMAN	U
GALC_HUMAN	G3ST1_HUMAN	U
GALC_HUMAN	GBA1	U
GALC_HUMAN	BGAL_HUMAN	U
GALC_HUMAN	LPH_HUMAN	U
GALC_HUMAN	SMS1_HUMAN	U
GALC_HUMAN	SMS2_HUMAN	U
GALC_HUMAN	ASM_HUMAN	U
GALC_HUMAN	CEGT_HUMAN	U
GALC_HUMAN	CGT_HUMAN	U
GALC_HUMAN	chebi:17659	U
GBA1	ASAH1_HUMAN	U
GBA1	B4GT6_HUMAN	U
GBA1	CERK1_HUMAN	U
GBA1	CHEBI:17761	U
GBA1	CHEBI:4167	U
GBA1	CHEBI:52639	U
GBA1	DEGS1_HUMAN	U
GBA1	GALC_HUMAN	U
GBA1	BGAL_HUMAN	U
GBA1	LPH_HUMAN	U
GBA1	SMS1_HUMAN	U
GBA1	SMS2_HUMAN	U
GBA1	ASM_HUMAN	U
GBA1	CEGT_HUMAN	U
GBA1	CGT_HUMAN	U
GBA1	chebi:18368	U
AGAL_HUMAN	CHEBI:18390	U
AGAL_HUMAN	CHEBI:4139	U
AGAL_HUMAN	G3ST1_HUMAN	U
AGAL_HUMAN	GALC_HUMAN	U
AGAL_HUMAN	BGAL_HUMAN	U
AGAL_HUMAN	LPH_HUMAN	U
AGAL_HUMAN	CGT_HUMAN	U
BGAL_HUMAN	B4GT6_HUMAN	U
BGAL_HUMAN	CHEBI:18307	U
BGAL_HUMAN	CHEBI:4139	U
BGAL_HUMAN	GALC_HUMAN	U
BGAL_HUMAN	GBA1	U
BGAL_HUMAN	LPH_HUMAN	U
BGAL_HUMAN	CEGT_HUMAN	U
BGAL_HUMAN	CGT_HUMAN	U
