algorithm	PC1	PC2
glycine__s_9194-omicsintegrator2-params-NIXQON6	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-I5EKII6	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-ON3OUHY	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-RCXKAY7	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-KMHTT5N	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-JHH34ZE	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-Z2C4Y5G	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-R2T74G3	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-O3SYN4K	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-K2CK6DC	-1.9360720145460493	-1.518799353518658
glycine__s_9194-omicsintegrator2-params-ISZN2DE	-1.9360720145460493	-1.518799353518658
glycine__s_9194-omicsintegrator2-params-J5QF4A3	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-ROZICUS	-1.9360720145460493	-1.518799353518658
glycine__s_9194-omicsintegrator2-params-B6FPMEP	-1.9360720145460493	-1.518799353518658
glycine__s_9194-omicsintegrator2-params-G6QWKUF	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-RNOITRI	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-24QHVS5	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-H5EGTCE	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-SX6MWZF	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-YYQQGSW	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-VKYXWNI	0.013757121087458399	1.6849819602113187
glycine__s_9194-omicsintegrator2-params-JMDFQGQ	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-2WECIOD	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-XLW3AU2	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-TK757XH	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-G3MKBIH	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-62LFP5D	0.024167363408100315	5.096269180617272
glycine__s_9194-omicsintegrator2-params-QGDDCNR	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-BERGTKM	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-QUD5DGU	1.0064854107933798	0.8997798806383328
glycine__s_9194-omicsintegrator2-params-VUTDEKI	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-G5PCTWW	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-BLZ4Z5H	4.502472709152543	0.35201483880299195
glycine__s_9194-omicsintegrator2-params-QA7UVT2	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-EUXS342	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-2ETE5TC	3.008956537683753	0.818400273400952
glycine__s_9194-omicsintegrator2-params-XQYZBRY	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-K44Y7SY	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-RIX5P6Y	1.0064854107933798	0.8997798806383328
glycine__s_9194-omicsintegrator2-params-KSSGLIJ	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-VOU2GLP	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-3XS3BUE	13.805792863405479	-3.3514298267881424
glycine__s_9194-omicsintegrator2-params-GWFZFC3	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-BBDIWEE	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-WSTZQ5T	13.805792863405479	-3.3514298267881424
glycine__s_9194-omicsintegrator2-params-FCBNYQN	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-ZK2ZPTQ	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-E7S3CYK	1.0064854107933798	0.8997798806383328
glycine__s_9194-omicsintegrator2-params-JDGM2QR	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-2VM5MQL	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-O2NMIFG	13.805792863405479	-3.3514298267881424
glycine__s_9194-omicsintegrator2-params-GIILIYF	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-DGG4UVF	-2.4337584920946345	-2.817255286790809
glycine__s_9194-omicsintegrator2-params-CIOIRMT	13.805792863405479	-3.3514298267881424
