Node1	Node2	Directionality
ADPPT_HUMAN	chebi:17985	U
ADPPT_HUMAN	chebi:18359	U
CHEBI:16858	COASY_HUMAN	U
CHEBI:16858	ENPP1_HUMAN	U
CHEBI:16858	COAC_HUMAN	U
CHEBI:16858	chebi:15468	U
CHEBI:16858	chebi:15769	U
CHEBI:16858	chebi:16526	U
CHEBI:17361	PPCS_HUMAN	U
CHEBI:17361	chebi:15769	U
CHEBI:17361	chebi:15905	U
CHEBI:17361	chebi:17561	U
CHEBI:17361	chebi:17677	U
CHEBI:17361	chebi:29888	U
CHEBI:4222	COASY_HUMAN	U
CHEBI:4222	ENPP1_HUMAN	U
CHEBI:4222	COAC_HUMAN	U
CHEBI:4222	chebi:15468	U
CHEBI:4222	chebi:15769	U
CHEBI:4222	chebi:16526	U
COASY_HUMAN	ADPPT_HUMAN	U
COASY_HUMAN	CHEBI:16858	U
COASY_HUMAN	CHEBI:4222	U
COASY_HUMAN	ENPP1_HUMAN	U
COASY_HUMAN	COAC_HUMAN	U
COASY_HUMAN	chebi:15346	U
COASY_HUMAN	chebi:15468	U
DPYD_HUMAN	DPYS_HUMAN	U
DPYD_HUMAN	chebi:15901	U
DPYD_HUMAN	chebi:17568	U
DPYS_HUMAN	DPYD_HUMAN	U
DPYS_HUMAN	BUP1_HUMAN	U
DPYS_HUMAN	chebi:15901	U
DPYS_HUMAN	chebi:18261	U
ENPP1_HUMAN	CHEBI:16858	U
ENPP1_HUMAN	CHEBI:4222	U
ENPP1_HUMAN	COASY_HUMAN	U
ENPP1_HUMAN	COAC_HUMAN	U
ENPP1_HUMAN	chebi:15468	U
PANK1_HUMAN	CHEBI:16858	U
PANK1_HUMAN	CHEBI:4222	U
PANK1_HUMAN	COASY_HUMAN	U
PANK1_HUMAN	ENPP1_HUMAN	U
PANK1_HUMAN	COAC_HUMAN	U
PANK1_HUMAN	PPCS_HUMAN	U
PANK1_HUMAN	chebi:15769	U
PANK1_HUMAN	chebi:15905	U
PANK1_HUMAN	chebi:46905	U
PANK2_HUMAN	CHEBI:16858	U
PANK2_HUMAN	CHEBI:4222	U
PANK2_HUMAN	COASY_HUMAN	U
PANK2_HUMAN	ENPP1_HUMAN	U
PANK2_HUMAN	COAC_HUMAN	U
PANK2_HUMAN	PPCS_HUMAN	U
PANK2_HUMAN	chebi:15769	U
PANK2_HUMAN	chebi:15905	U
PANK2_HUMAN	chebi:46905	U
PANK3_HUMAN	CHEBI:16858	U
PANK3_HUMAN	CHEBI:4222	U
PANK3_HUMAN	COASY_HUMAN	U
PANK3_HUMAN	ENPP1_HUMAN	U
PANK3_HUMAN	COAC_HUMAN	U
PANK3_HUMAN	PPCS_HUMAN	U
PANK3_HUMAN	chebi:15769	U
PANK3_HUMAN	chebi:15905	U
PANK3_HUMAN	chebi:46905	U
PANK4_HUMAN	CHEBI:16858	U
PANK4_HUMAN	CHEBI:4222	U
PANK4_HUMAN	COASY_HUMAN	U
PANK4_HUMAN	ENPP1_HUMAN	U
PANK4_HUMAN	COAC_HUMAN	U
PANK4_HUMAN	PPCS_HUMAN	U
PANK4_HUMAN	chebi:15769	U
PANK4_HUMAN	chebi:15905	U
PANK4_HUMAN	chebi:46905	U
COAC_HUMAN	CHEBI:16858	U
COAC_HUMAN	CHEBI:4222	U
COAC_HUMAN	COASY_HUMAN	U
COAC_HUMAN	ENPP1_HUMAN	U
COAC_HUMAN	PPCS_HUMAN	U
COAC_HUMAN	chebi:15769	U
PPCS_HUMAN	CHEBI:17361	U
PPCS_HUMAN	PANK1_HUMAN	U
PPCS_HUMAN	PANK2_HUMAN	U
PPCS_HUMAN	PANK3_HUMAN	U
PPCS_HUMAN	PANK4_HUMAN	U
PPCS_HUMAN	COAC_HUMAN	U
PPCS_HUMAN	chebi:15769	U
PPCS_HUMAN	chebi:15905	U
PPCS_HUMAN	chebi:16027	U
PPCS_HUMAN	chebi:17561	U
PPCS_HUMAN	chebi:17677	U
BUP1_HUMAN	DPYS_HUMAN	U
BUP1_HUMAN	chebi:16134	U
BUP1_HUMAN	chebi:16958	U
BUP1_HUMAN	chebi:18261	U
VNN2_HUMAN	PANK1_HUMAN	U
VNN2_HUMAN	PANK2_HUMAN	U
VNN2_HUMAN	PANK3_HUMAN	U
VNN2_HUMAN	PANK4_HUMAN	U
VNN2_HUMAN	chebi:17141	U
VNN2_HUMAN	chebi:46905	U
chebi:15346	ADPPT_HUMAN	U
chebi:15346	COASY_HUMAN	U
chebi:15346	chebi:15422	U
chebi:15346	chebi:15468	U
chebi:15346	chebi:16139	U
