algorithm	labels
cysteine_a_3400-omicsintegrator2-params-NIXQON6	6
cysteine_a_3400-omicsintegrator2-params-I5EKII6	6
cysteine_a_3400-omicsintegrator2-params-ON3OUHY	6
cysteine_a_3400-omicsintegrator2-params-RCXKAY7	6
cysteine_a_3400-omicsintegrator2-params-KMHTT5N	6
cysteine_a_3400-omicsintegrator2-params-JHH34ZE	6
cysteine_a_3400-omicsintegrator2-params-Z2C4Y5G	6
cysteine_a_3400-omicsintegrator2-params-R2T74G3	6
cysteine_a_3400-omicsintegrator2-params-O3SYN4K	6
cysteine_a_3400-omicsintegrator2-params-K2CK6DC	2
cysteine_a_3400-omicsintegrator2-params-ISZN2DE	2
cysteine_a_3400-omicsintegrator2-params-J5QF4A3	5
cysteine_a_3400-omicsintegrator2-params-ROZICUS	6
cysteine_a_3400-omicsintegrator2-params-B6FPMEP	6
cysteine_a_3400-omicsintegrator2-params-G6QWKUF	6
cysteine_a_3400-omicsintegrator2-params-RNOITRI	6
cysteine_a_3400-omicsintegrator2-params-24QHVS5	6
cysteine_a_3400-omicsintegrator2-params-H5EGTCE	6
cysteine_a_3400-omicsintegrator2-params-SX6MWZF	2
cysteine_a_3400-omicsintegrator2-params-YYQQGSW	2
cysteine_a_3400-omicsintegrator2-params-VKYXWNI	5
cysteine_a_3400-omicsintegrator2-params-JMDFQGQ	1
cysteine_a_3400-omicsintegrator2-params-2WECIOD	1
cysteine_a_3400-omicsintegrator2-params-XLW3AU2	6
cysteine_a_3400-omicsintegrator2-params-TK757XH	6
cysteine_a_3400-omicsintegrator2-params-G3MKBIH	6
cysteine_a_3400-omicsintegrator2-params-62LFP5D	6
cysteine_a_3400-omicsintegrator2-params-QGDDCNR	2
cysteine_a_3400-omicsintegrator2-params-BERGTKM	2
cysteine_a_3400-omicsintegrator2-params-QUD5DGU	4
cysteine_a_3400-omicsintegrator2-params-VUTDEKI	2
cysteine_a_3400-omicsintegrator2-params-G5PCTWW	2
cysteine_a_3400-omicsintegrator2-params-BLZ4Z5H	5
cysteine_a_3400-omicsintegrator2-params-QA7UVT2	1
cysteine_a_3400-omicsintegrator2-params-EUXS342	1
cysteine_a_3400-omicsintegrator2-params-2ETE5TC	6
cysteine_a_3400-omicsintegrator2-params-XQYZBRY	2
cysteine_a_3400-omicsintegrator2-params-K44Y7SY	2
cysteine_a_3400-omicsintegrator2-params-RIX5P6Y	4
cysteine_a_3400-omicsintegrator2-params-KSSGLIJ	2
cysteine_a_3400-omicsintegrator2-params-VOU2GLP	2
cysteine_a_3400-omicsintegrator2-params-3XS3BUE	3
cysteine_a_3400-omicsintegrator2-params-GWFZFC3	2
cysteine_a_3400-omicsintegrator2-params-BBDIWEE	2
cysteine_a_3400-omicsintegrator2-params-WSTZQ5T	3
cysteine_a_3400-omicsintegrator2-params-FCBNYQN	2
cysteine_a_3400-omicsintegrator2-params-ZK2ZPTQ	2
cysteine_a_3400-omicsintegrator2-params-E7S3CYK	4
cysteine_a_3400-omicsintegrator2-params-JDGM2QR	2
cysteine_a_3400-omicsintegrator2-params-2VM5MQL	2
cysteine_a_3400-omicsintegrator2-params-O2NMIFG	3
cysteine_a_3400-omicsintegrator2-params-GIILIYF	2
cysteine_a_3400-omicsintegrator2-params-DGG4UVF	2
cysteine_a_3400-omicsintegrator2-params-CIOIRMT	3
