Node1	Node2	Frequency	Direction
ACOT4_HUMAN	chebi:65132	0.7037037037037037	U
chebi:15346	chebi:63539	0.7037037037037037	U
chebi:15346	chebi:80483	0.6481481481481481	U
chebi:15346	chebi:15527	0.7037037037037037	U
chebi:15527	chebi:28822	0.7037037037037037	U
ACOT4_HUMAN	chebi:17351	0.7037037037037037	U
ACOT4_HUMAN	chebi:63539	0.7037037037037037	U
chebi:17330	chebi:80386	0.6851851851851852	U
TECR_HUMAN	chebi:80388	0.6666666666666666	U
ACOT4_HUMAN	chebi:15534	0.6666666666666666	U
chebi:15541	chebi:80388	0.6666666666666666	U
chebi:15534	chebi:16518	0.6666666666666666	U
chebi:16518	chebi:18097	0.6666666666666666	U
chebi:15541	chebi:18097	0.6666666666666666	U
chebi:80386	chebi:80387	0.6666666666666666	U
chebi:80387	chebi:80388	0.6666666666666666	U
