Node1	Node2	Directionality
AL3A1_HUMAN	COMT_HUMAN	U
AL3A1_HUMAN	chebi:15621	U
AL3A1_HUMAN	chebi:18101	U
AL3A1_HUMAN	chebi:20106	U
AL3A1_HUMAN	chebi:27637	U
AL3A1_HUMAN	chebi:27852	U
AL3A1_HUMAN	chebi:27978	U
AL3A1_HUMAN	chebi:41941	U
AL3A1_HUMAN	chebi:545959	U
AOC2_HUMAN	AL3A1_HUMAN	U
AOC2_HUMAN	PERT_HUMAN	U
AOC2_HUMAN	chebi:15621	U
AOC2_HUMAN	chebi:16134	U
AOC2_HUMAN	chebi:16240	U
AOC2_HUMAN	chebi:16830	U
AOC2_HUMAN	chebi:27852	U
AOC2_HUMAN	chebi:27932	U
AOC2_HUMAN	chebi:27978	U
AOC2_HUMAN	chebi:28111	U
AOC3_HUMAN	AL3A1_HUMAN	U
AOC3_HUMAN	PERT_HUMAN	U
AOC3_HUMAN	chebi:15621	U
AOC3_HUMAN	chebi:16134	U
AOC3_HUMAN	chebi:16240	U
AOC3_HUMAN	chebi:16830	U
AOC3_HUMAN	chebi:27852	U
AOC3_HUMAN	chebi:27932	U
AOC3_HUMAN	chebi:27978	U
AOC3_HUMAN	chebi:28111	U
CHEBI:15372	TY3H_HUMAN	U
CHEBI:15372	chebi:15765	U
CHEBI:15372	chebi:17895	U
CHEBI:15372	chebi:43120	U
CHEBI:15414	COMT_HUMAN	U
CHEBI:15414	METL6_HUMAN	U
CHEBI:15414	PNMT_HUMAN	U
CHEBI:15414	chebi:1387	U
CHEBI:15414	chebi:1576	U
CHEBI:15414	chebi:1582	U
CHEBI:15414	chebi:16680	U
CHEBI:15414	chebi:17458	U
CHEBI:15414	chebi:18243	U
CHEBI:15414	chebi:18357	U
CHEBI:15414	chebi:20106	U
CHEBI:15414	chebi:27637	U
CHEBI:15414	chebi:28918	U
CHEBI:15414	chebi:28918	U
CHEBI:15414	chebi:5764	U
CHEBI:15414	chebi:6270	U
CHEBI:15414	chebi:6277	U
COMT_HUMAN	AL3A1_HUMAN	U
