Node1	Node2	Directionality
AMPN_HUMAN	GSH0_HUMAN	U
AMPN_HUMAN	GGT5_HUMAN	U
AMPN_HUMAN	GSHB_HUMAN	U
AMPN_HUMAN	AMPL_HUMAN	U
AMPN_HUMAN	chebi:15428	U
AMPN_HUMAN	chebi:17561	U
AMPN_HUMAN	chebi:4047	U
AMPN_HUMAN	chebi:47910	U
G6PD_HUMAN	chebi:16938	U
G6PD_HUMAN	chebi:17719	U
GSH0_HUMAN	AMPN_HUMAN	U
GSH0_HUMAN	GGCT_HUMAN	U
GSH0_HUMAN	GGT5_HUMAN	U
GSH0_HUMAN	GSHB_HUMAN	U
GSH0_HUMAN	AMPL_HUMAN	U
GSH0_HUMAN	chebi:16015	U
GSH0_HUMAN	chebi:17515	U
GSH0_HUMAN	chebi:17561	U
GGCT_HUMAN	AMPN_HUMAN	U
GGCT_HUMAN	GGT5_HUMAN	U
GGCT_HUMAN	AMPL_HUMAN	U
GGCT_HUMAN	OPLA_HUMAN	U
GGCT_HUMAN	chebi:15705	U
GGCT_HUMAN	chebi:17561	U
GGCT_HUMAN	chebi:18183	U
GGT5_HUMAN	AMPN_HUMAN	U
GGT5_HUMAN	GSH0_HUMAN	U
GGT5_HUMAN	GGCT_HUMAN	U
GGT5_HUMAN	GPX4_HUMAN	U
GGT5_HUMAN	GPX6_HUMAN	U
GGT5_HUMAN	GSHB_HUMAN	U
GGT5_HUMAN	GSTA1_HUMAN	U
GGT5_HUMAN	GSTA2_HUMAN	U
GGT5_HUMAN	GSTA3_HUMAN	U
GGT5_HUMAN	GSTA4_HUMAN	U
GGT5_HUMAN	GSTA5_HUMAN	U
GGT5_HUMAN	GSTK1_HUMAN	U
GGT5_HUMAN	GSTM1_HUMAN	U
GGT5_HUMAN	GSTM2_HUMAN	U
GGT5_HUMAN	GSTM3_HUMAN	U
GGT5_HUMAN	GSTM4_HUMAN	U
GGT5_HUMAN	GSTM5_HUMAN	U
GGT5_HUMAN	GSTO1_HUMAN	U
GGT5_HUMAN	GSTO2_HUMAN	U
GGT5_HUMAN	GSTP1_HUMAN	U
GGT5_HUMAN	GSTT1_HUMAN	U
GGT5_HUMAN	GST2_HUMAN	U
GGT5_HUMAN	MAAI_HUMAN	U
GGT5_HUMAN	AMPL_HUMAN	U
GGT5_HUMAN	MGST1_HUMAN	U
GGT5_HUMAN	MGST2_HUMAN	U
GGT5_HUMAN	MGST3_HUMAN	U
GGT5_HUMAN	TXD12_HUMAN	U
GGT5_HUMAN	chebi:16015	U
GGT5_HUMAN	chebi:16856	U
GGT5_HUMAN	chebi:17690	U
GGT5_HUMAN	chebi:4047	U
GGT5_HUMAN	chebi:8744	U
GPX4_HUMAN	GSHR_HUMAN	U
GPX4_HUMAN	TXD12_HUMAN	U
GPX4_HUMAN	chebi:17858	U
GPX4_HUMAN	chebi:18059	U
GPX6_HUMAN	GSHR_HUMAN	U
GPX6_HUMAN	TXD12_HUMAN	U
GPX6_HUMAN	chebi:17858	U
GSHR_HUMAN	GGT5_HUMAN	U
GSHR_HUMAN	GPX4_HUMAN	U
GSHR_HUMAN	GSHB_HUMAN	U
GSHR_HUMAN	GSTA1_HUMAN	U
GSHR_HUMAN	GSTA2_HUMAN	U
GSHR_HUMAN	GSTA3_HUMAN	U
GSHR_HUMAN	GSTA4_HUMAN	U
GSHR_HUMAN	GSTA5_HUMAN	U
GSHR_HUMAN	GSTK1_HUMAN	U
GSHR_HUMAN	GSTM1_HUMAN	U
GSHR_HUMAN	GSTM2_HUMAN	U
GSHR_HUMAN	GSTM3_HUMAN	U
GSHR_HUMAN	GSTM4_HUMAN	U
GSHR_HUMAN	GSTM5_HUMAN	U
GSHR_HUMAN	GSTO1_HUMAN	U
GSHR_HUMAN	GSTO2_HUMAN	U
GSHR_HUMAN	GSTP1_HUMAN	U
GSHR_HUMAN	GSTT1_HUMAN	U
