Node1	Node2	Frequency	Direction
AL3A2_HUMAN	chebi:30915	0.48148148148148145	U
AOC3_HUMAN	chebi:16134	0.48148148148148145	U
GABT_HUMAN	chebi:30915	0.48148148148148145	U
chebi:15513	chebi:16238	0.6851851851851852	U
chebi:16134	chebi:30915	0.48148148148148145	U
chebi:16238	chebi:30915	0.48148148148148145	U
DPYS_HUMAN	chebi:15901	0.6296296296296297	U
chebi:16134	chebi:80625	0.6296296296296297	U
chebi:15901	chebi:17568	0.6296296296296297	U
DPYS_HUMAN	chebi:80625	0.6296296296296297	U
chebi:16134	chebi:30882	0.18518518518518517	U
chebi:30882	chebi:30915	0.18518518518518517	U
AL3A2_HUMAN	chebi:17415	0.16666666666666666	U
chebi:17415	chebi:30915	0.16666666666666666	U
chebi:16238	chebi:18095	0.1111111111111111	U
chebi:18095	chebi:30915	0.1111111111111111	U
AOC3_HUMAN	chebi:15725	0.07407407407407407	U
chebi:15725	chebi:16134	0.07407407407407407	U
GABT_HUMAN	chebi:18188	0.07407407407407407	U
chebi:18188	chebi:30915	0.07407407407407407	U
