algorithm	labels
porphyrin_6817-omicsintegrator2-params-NIXQON6	1
porphyrin_6817-omicsintegrator2-params-I5EKII6	1
porphyrin_6817-omicsintegrator2-params-ON3OUHY	1
porphyrin_6817-omicsintegrator2-params-RCXKAY7	1
porphyrin_6817-omicsintegrator2-params-KMHTT5N	1
porphyrin_6817-omicsintegrator2-params-JHH34ZE	1
porphyrin_6817-omicsintegrator2-params-Z2C4Y5G	1
porphyrin_6817-omicsintegrator2-params-R2T74G3	1
porphyrin_6817-omicsintegrator2-params-O3SYN4K	1
porphyrin_6817-omicsintegrator2-params-K2CK6DC	7
porphyrin_6817-omicsintegrator2-params-ISZN2DE	5
porphyrin_6817-omicsintegrator2-params-J5QF4A3	2
porphyrin_6817-omicsintegrator2-params-ROZICUS	4
porphyrin_6817-omicsintegrator2-params-B6FPMEP	4
porphyrin_6817-omicsintegrator2-params-G6QWKUF	1
porphyrin_6817-omicsintegrator2-params-RNOITRI	1
porphyrin_6817-omicsintegrator2-params-24QHVS5	1
porphyrin_6817-omicsintegrator2-params-H5EGTCE	1
porphyrin_6817-omicsintegrator2-params-SX6MWZF	7
porphyrin_6817-omicsintegrator2-params-YYQQGSW	7
porphyrin_6817-omicsintegrator2-params-VKYXWNI	2
porphyrin_6817-omicsintegrator2-params-JMDFQGQ	6
porphyrin_6817-omicsintegrator2-params-2WECIOD	6
porphyrin_6817-omicsintegrator2-params-XLW3AU2	3
porphyrin_6817-omicsintegrator2-params-TK757XH	6
porphyrin_6817-omicsintegrator2-params-G3MKBIH	6
porphyrin_6817-omicsintegrator2-params-62LFP5D	1
porphyrin_6817-omicsintegrator2-params-QGDDCNR	7
porphyrin_6817-omicsintegrator2-params-BERGTKM	7
porphyrin_6817-omicsintegrator2-params-QUD5DGU	2
porphyrin_6817-omicsintegrator2-params-VUTDEKI	8
porphyrin_6817-omicsintegrator2-params-G5PCTWW	8
porphyrin_6817-omicsintegrator2-params-BLZ4Z5H	10
porphyrin_6817-omicsintegrator2-params-QA7UVT2	8
porphyrin_6817-omicsintegrator2-params-EUXS342	8
porphyrin_6817-omicsintegrator2-params-2ETE5TC	11
porphyrin_6817-omicsintegrator2-params-XQYZBRY	7
porphyrin_6817-omicsintegrator2-params-K44Y7SY	7
porphyrin_6817-omicsintegrator2-params-RIX5P6Y	2
porphyrin_6817-omicsintegrator2-params-KSSGLIJ	8
porphyrin_6817-omicsintegrator2-params-VOU2GLP	8
porphyrin_6817-omicsintegrator2-params-3XS3BUE	9
porphyrin_6817-omicsintegrator2-params-GWFZFC3	8
porphyrin_6817-omicsintegrator2-params-BBDIWEE	8
porphyrin_6817-omicsintegrator2-params-WSTZQ5T	9
porphyrin_6817-omicsintegrator2-params-FCBNYQN	7
porphyrin_6817-omicsintegrator2-params-ZK2ZPTQ	7
porphyrin_6817-omicsintegrator2-params-E7S3CYK	2
porphyrin_6817-omicsintegrator2-params-JDGM2QR	8
porphyrin_6817-omicsintegrator2-params-2VM5MQL	8
porphyrin_6817-omicsintegrator2-params-O2NMIFG	9
porphyrin_6817-omicsintegrator2-params-GIILIYF	8
porphyrin_6817-omicsintegrator2-params-DGG4UVF	8
porphyrin_6817-omicsintegrator2-params-CIOIRMT	9
