algorithm	labels
porphyrin_6817-omicsintegrator2-params-NIXQON6	0
porphyrin_6817-omicsintegrator2-params-I5EKII6	0
porphyrin_6817-omicsintegrator2-params-ON3OUHY	0
porphyrin_6817-omicsintegrator2-params-RCXKAY7	0
porphyrin_6817-omicsintegrator2-params-KMHTT5N	0
porphyrin_6817-omicsintegrator2-params-JHH34ZE	0
porphyrin_6817-omicsintegrator2-params-Z2C4Y5G	0
porphyrin_6817-omicsintegrator2-params-R2T74G3	0
porphyrin_6817-omicsintegrator2-params-O3SYN4K	0
porphyrin_6817-omicsintegrator2-params-K2CK6DC	3
porphyrin_6817-omicsintegrator2-params-ISZN2DE	10
porphyrin_6817-omicsintegrator2-params-J5QF4A3	6
porphyrin_6817-omicsintegrator2-params-ROZICUS	4
porphyrin_6817-omicsintegrator2-params-B6FPMEP	4
porphyrin_6817-omicsintegrator2-params-G6QWKUF	0
porphyrin_6817-omicsintegrator2-params-RNOITRI	0
porphyrin_6817-omicsintegrator2-params-24QHVS5	0
porphyrin_6817-omicsintegrator2-params-H5EGTCE	0
porphyrin_6817-omicsintegrator2-params-SX6MWZF	3
porphyrin_6817-omicsintegrator2-params-YYQQGSW	3
porphyrin_6817-omicsintegrator2-params-VKYXWNI	6
porphyrin_6817-omicsintegrator2-params-JMDFQGQ	8
porphyrin_6817-omicsintegrator2-params-2WECIOD	8
porphyrin_6817-omicsintegrator2-params-XLW3AU2	9
porphyrin_6817-omicsintegrator2-params-TK757XH	8
porphyrin_6817-omicsintegrator2-params-G3MKBIH	8
porphyrin_6817-omicsintegrator2-params-62LFP5D	0
porphyrin_6817-omicsintegrator2-params-QGDDCNR	3
porphyrin_6817-omicsintegrator2-params-BERGTKM	3
porphyrin_6817-omicsintegrator2-params-QUD5DGU	6
porphyrin_6817-omicsintegrator2-params-VUTDEKI	1
porphyrin_6817-omicsintegrator2-params-G5PCTWW	1
porphyrin_6817-omicsintegrator2-params-BLZ4Z5H	7
porphyrin_6817-omicsintegrator2-params-QA7UVT2	1
porphyrin_6817-omicsintegrator2-params-EUXS342	1
porphyrin_6817-omicsintegrator2-params-2ETE5TC	5
porphyrin_6817-omicsintegrator2-params-XQYZBRY	3
porphyrin_6817-omicsintegrator2-params-K44Y7SY	3
porphyrin_6817-omicsintegrator2-params-RIX5P6Y	6
porphyrin_6817-omicsintegrator2-params-KSSGLIJ	1
porphyrin_6817-omicsintegrator2-params-VOU2GLP	1
porphyrin_6817-omicsintegrator2-params-3XS3BUE	2
porphyrin_6817-omicsintegrator2-params-GWFZFC3	1
porphyrin_6817-omicsintegrator2-params-BBDIWEE	1
porphyrin_6817-omicsintegrator2-params-WSTZQ5T	2
porphyrin_6817-omicsintegrator2-params-FCBNYQN	3
porphyrin_6817-omicsintegrator2-params-ZK2ZPTQ	3
porphyrin_6817-omicsintegrator2-params-E7S3CYK	6
porphyrin_6817-omicsintegrator2-params-JDGM2QR	1
porphyrin_6817-omicsintegrator2-params-2VM5MQL	1
porphyrin_6817-omicsintegrator2-params-O2NMIFG	2
porphyrin_6817-omicsintegrator2-params-GIILIYF	1
porphyrin_6817-omicsintegrator2-params-DGG4UVF	1
porphyrin_6817-omicsintegrator2-params-CIOIRMT	2
