algorithm	labels
glycine__s_6145-omicsintegrator2-params-NIXQON6	3
glycine__s_6145-omicsintegrator2-params-I5EKII6	3
glycine__s_6145-omicsintegrator2-params-ON3OUHY	3
glycine__s_6145-omicsintegrator2-params-RCXKAY7	3
glycine__s_6145-omicsintegrator2-params-KMHTT5N	3
glycine__s_6145-omicsintegrator2-params-JHH34ZE	3
glycine__s_6145-omicsintegrator2-params-Z2C4Y5G	3
glycine__s_6145-omicsintegrator2-params-R2T74G3	3
glycine__s_6145-omicsintegrator2-params-O3SYN4K	3
glycine__s_6145-omicsintegrator2-params-K2CK6DC	0
glycine__s_6145-omicsintegrator2-params-ISZN2DE	0
glycine__s_6145-omicsintegrator2-params-J5QF4A3	3
glycine__s_6145-omicsintegrator2-params-ROZICUS	0
glycine__s_6145-omicsintegrator2-params-B6FPMEP	0
glycine__s_6145-omicsintegrator2-params-G6QWKUF	3
glycine__s_6145-omicsintegrator2-params-RNOITRI	3
glycine__s_6145-omicsintegrator2-params-24QHVS5	3
glycine__s_6145-omicsintegrator2-params-H5EGTCE	3
glycine__s_6145-omicsintegrator2-params-SX6MWZF	0
glycine__s_6145-omicsintegrator2-params-YYQQGSW	0
glycine__s_6145-omicsintegrator2-params-VKYXWNI	6
glycine__s_6145-omicsintegrator2-params-JMDFQGQ	0
glycine__s_6145-omicsintegrator2-params-2WECIOD	0
glycine__s_6145-omicsintegrator2-params-XLW3AU2	5
glycine__s_6145-omicsintegrator2-params-TK757XH	0
glycine__s_6145-omicsintegrator2-params-G3MKBIH	0
glycine__s_6145-omicsintegrator2-params-62LFP5D	3
glycine__s_6145-omicsintegrator2-params-QGDDCNR	0
glycine__s_6145-omicsintegrator2-params-BERGTKM	0
glycine__s_6145-omicsintegrator2-params-QUD5DGU	1
glycine__s_6145-omicsintegrator2-params-VUTDEKI	0
glycine__s_6145-omicsintegrator2-params-G5PCTWW	0
glycine__s_6145-omicsintegrator2-params-BLZ4Z5H	7
glycine__s_6145-omicsintegrator2-params-QA7UVT2	0
glycine__s_6145-omicsintegrator2-params-EUXS342	0
glycine__s_6145-omicsintegrator2-params-2ETE5TC	4
glycine__s_6145-omicsintegrator2-params-XQYZBRY	0
glycine__s_6145-omicsintegrator2-params-K44Y7SY	0
glycine__s_6145-omicsintegrator2-params-RIX5P6Y	1
glycine__s_6145-omicsintegrator2-params-KSSGLIJ	0
glycine__s_6145-omicsintegrator2-params-VOU2GLP	0
glycine__s_6145-omicsintegrator2-params-3XS3BUE	2
glycine__s_6145-omicsintegrator2-params-GWFZFC3	0
glycine__s_6145-omicsintegrator2-params-BBDIWEE	0
glycine__s_6145-omicsintegrator2-params-WSTZQ5T	2
glycine__s_6145-omicsintegrator2-params-FCBNYQN	0
glycine__s_6145-omicsintegrator2-params-ZK2ZPTQ	0
glycine__s_6145-omicsintegrator2-params-E7S3CYK	1
glycine__s_6145-omicsintegrator2-params-JDGM2QR	0
glycine__s_6145-omicsintegrator2-params-2VM5MQL	0
glycine__s_6145-omicsintegrator2-params-O2NMIFG	2
glycine__s_6145-omicsintegrator2-params-GIILIYF	0
glycine__s_6145-omicsintegrator2-params-DGG4UVF	0
glycine__s_6145-omicsintegrator2-params-CIOIRMT	2
