Node1	Node2	Frequency	Direction
PA2GA_HUMAN	chebi:30909	0.48148148148148145	U
PLD1_HUMAN	chebi:17476	0.48148148148148145	U
PA2GA_HUMAN	chebi:15785	0.48148148148148145	U
chebi:15785	chebi:17553	0.6851851851851852	U
chebi:15785	chebi:73322	0.6851851851851852	U
chebi:17476	chebi:17553	0.6666666666666666	U
chebi:15351	chebi:30909	0.5555555555555556	U
ADAS_HUMAN	chebi:15835	0.6296296296296297	U
chebi:15835	chebi:17984	0.5370370370370371	U
chebi:17984	chebi:30909	0.5370370370370371	U
PLD1_HUMAN	chebi:73327	0.16666666666666666	U
chebi:17476	chebi:73327	0.16666666666666666	U
chebi:15785	chebi:35757	0.09259259259259259	U
chebi:30909	chebi:35757	0.09259259259259259	U
ENPP6_HUMAN	chebi:73322	0.037037037037037035	U
ENPP6_HUMAN	PA2GA_HUMAN	0.037037037037037035	U
