Node1	Node2	Directionality
AG10A_HUMAN	ALG12_HUMAN	U
AG10A_HUMAN	ALG3_HUMAN	U
AG10A_HUMAN	ALG5_HUMAN	U
AG10A_HUMAN	ALG6_HUMAN	U
AG10A_HUMAN	ALG8_HUMAN	U
AG10A_HUMAN	ALG8_HUMAN	U
AG10A_HUMAN	ALG9_HUMAN	U
AG10A_HUMAN	CHEBI:145630	U
AG10A_HUMAN	CHEBI:145644	U
AG10A_HUMAN	CHEBI:53019	U
AG10A_HUMAN	CHEBI:53020	U
AG10A_HUMAN	DAD1_HUMAN	U
AG10A_HUMAN	DOLK_HUMAN	U
AG10A_HUMAN	GPT_HUMAN	U
AG10A_HUMAN	STT3B_HUMAN	U
AG10A_HUMAN	chebi:15812	U
AG10A_HUMAN	chebi:16214	U
ALG11_HUMAN	ALG1_HUMAN	U
ALG11_HUMAN	ALG2_HUMAN	U
ALG11_HUMAN	ALG3_HUMAN	U
ALG11_HUMAN	CHEBI:145621	U
ALG11_HUMAN	CHEBI:37633	U
ALG11_HUMAN	chebi:15820	U
ALG11_HUMAN	chebi:28783	U
ALG11_HUMAN	chebi:53742	U
ALG12_HUMAN	AG10A_HUMAN	U
ALG12_HUMAN	ALG3_HUMAN	U
ALG12_HUMAN	ALG5_HUMAN	U
ALG12_HUMAN	ALG6_HUMAN	U
ALG12_HUMAN	ALG8_HUMAN	U
ALG12_HUMAN	ALG9_HUMAN	U
ALG12_HUMAN	ALG9_HUMAN	U
ALG12_HUMAN	CHEBI:145616	U
ALG12_HUMAN	CHEBI:145631	U
ALG12_HUMAN	CHEBI:59088	U
ALG12_HUMAN	CHEBI:59091	U
ALG12_HUMAN	DOLK_HUMAN	U
ALG12_HUMAN	GPT_HUMAN	U
ALG12_HUMAN	chebi:15809	U
ALG12_HUMAN	chebi:16214	U
ALG13_HUMAN	ALG1_HUMAN	U
ALG13_HUMAN	ALG5_HUMAN	U
ALG13_HUMAN	B4GT3_HUMAN	U
ALG13_HUMAN	GPT_HUMAN	U
ALG13_HUMAN	MGAT1_HUMAN	U
ALG13_HUMAN	MGAT2_HUMAN	U
ALG13_HUMAN	MGAT3_HUMAN	U
ALG13_HUMAN	MGT4B_HUMAN	U
ALG13_HUMAN	MGT4C_HUMAN	U
ALG13_HUMAN	MGT5A_HUMAN	U
ALG13_HUMAN	chebi:12427	U
ALG13_HUMAN	chebi:16264	U
ALG13_HUMAN	chebi:17659	U
ALG13_HUMAN	chebi:18278	U
ALG14_HUMAN	ALG1_HUMAN	U
ALG14_HUMAN	ALG5_HUMAN	U
ALG14_HUMAN	B4GT3_HUMAN	U
ALG14_HUMAN	GPT_HUMAN	U
ALG14_HUMAN	MGAT1_HUMAN	U
ALG14_HUMAN	MGAT2_HUMAN	U
ALG14_HUMAN	MGAT3_HUMAN	U
ALG14_HUMAN	MGT4B_HUMAN	U
ALG14_HUMAN	MGT4C_HUMAN	U
ALG14_HUMAN	MGT5A_HUMAN	U
ALG14_HUMAN	chebi:12427	U
ALG14_HUMAN	chebi:16264	U
ALG14_HUMAN	chebi:17659	U
ALG14_HUMAN	chebi:18278	U
ALG1_HUMAN	ALG11_HUMAN	U
ALG1_HUMAN	ALG13_HUMAN	U
ALG1_HUMAN	ALG14_HUMAN	U
ALG1_HUMAN	ALG2_HUMAN	U
ALG1_HUMAN	chebi:12427	U
ALG1_HUMAN	chebi:15820	U
ALG1_HUMAN	chebi:18396	U
ALG2_HUMAN	ALG11_HUMAN	U
ALG2_HUMAN	ALG1_HUMAN	U
ALG2_HUMAN	chebi:15820	U
ALG2_HUMAN	chebi:18396	U
ALG2_HUMAN	chebi:28067	U
ALG2_HUMAN	chebi:53742	U
ALG3_HUMAN	AG10A_HUMAN	U
ALG3_HUMAN	ALG11_HUMAN	U
ALG3_HUMAN	ALG12_HUMAN	U
ALG3_HUMAN	ALG5_HUMAN	U
ALG3_HUMAN	ALG6_HUMAN	U
ALG3_HUMAN	ALG8_HUMAN	U
ALG3_HUMAN	ALG9_HUMAN	U
ALG3_HUMAN	ALG9_HUMAN	U
ALG3_HUMAN	CHEBI:145612	U
ALG3_HUMAN	CHEBI:145621	U
ALG3_HUMAN	CHEBI:37633	U
ALG3_HUMAN	CHEBI:53023	U
ALG3_HUMAN	DOLK_HUMAN	U
ALG3_HUMAN	GPT_HUMAN	U
ALG3_HUMAN	chebi:15809	U
ALG3_HUMAN	chebi:16214	U
ALG5_HUMAN	AG10A_HUMAN	U
ALG5_HUMAN	ALG12_HUMAN	U
ALG5_HUMAN	ALG13_HUMAN	U
ALG5_HUMAN	ALG14_HUMAN	U
ALG5_HUMAN	ALG3_HUMAN	U
ALG5_HUMAN	ALG6_HUMAN	U
ALG5_HUMAN	ALG8_HUMAN	U
ALG5_HUMAN	ALG9_HUMAN	U
ALG5_HUMAN	B4GT3_HUMAN	U
ALG5_HUMAN	CHEBI:18066	U
ALG5_HUMAN	CHEBI:52249	U
ALG5_HUMAN	DOLK_HUMAN	U
ALG5_HUMAN	GPT_HUMAN	U
ALG5_HUMAN	MGAT1_HUMAN	U
ALG5_HUMAN	MGAT2_HUMAN	U
ALG5_HUMAN	MGAT3_HUMAN	U
ALG5_HUMAN	MGT4B_HUMAN	U
ALG5_HUMAN	MGT4C_HUMAN	U
ALG5_HUMAN	MGT5A_HUMAN	U
ALG5_HUMAN	chebi:15812	U
ALG5_HUMAN	chebi:16214	U
ALG5_HUMAN	chebi:17659	U
ALG6_HUMAN	AG10A_HUMAN	U
ALG6_HUMAN	ALG12_HUMAN	U
ALG6_HUMAN	ALG3_HUMAN	U
ALG6_HUMAN	ALG5_HUMAN	U
ALG6_HUMAN	ALG8_HUMAN	U
ALG6_HUMAN	ALG8_HUMAN	U
ALG6_HUMAN	ALG9_HUMAN	U
ALG6_HUMAN	CHEBI:145607	U
ALG6_HUMAN	CHEBI:37637	U
ALG6_HUMAN	DOLK_HUMAN	U
ALG6_HUMAN	GPT_HUMAN	U
ALG6_HUMAN	chebi:145597	U
ALG6_HUMAN	chebi:15812	U
ALG6_HUMAN	chebi:16214	U
ALG8_HUMAN	AG10A_HUMAN	U
ALG8_HUMAN	ALG12_HUMAN	U
ALG8_HUMAN	ALG3_HUMAN	U
ALG8_HUMAN	ALG5_HUMAN	U
ALG8_HUMAN	ALG6_HUMAN	U
ALG8_HUMAN	ALG9_HUMAN	U
ALG8_HUMAN	CHEBI:145644	U
ALG8_HUMAN	CHEBI:53020	U
ALG8_HUMAN	DOLK_HUMAN	U
ALG8_HUMAN	GPT_HUMAN	U
ALG8_HUMAN	chebi:145597	U
ALG8_HUMAN	chebi:15812	U
ALG8_HUMAN	chebi:16214	U
ALG9_HUMAN	AG10A_HUMAN	U
ALG9_HUMAN	ALG12_HUMAN	U
ALG9_HUMAN	ALG3_HUMAN	U
ALG9_HUMAN	ALG5_HUMAN	U
ALG9_HUMAN	ALG6_HUMAN	U
ALG9_HUMAN	ALG8_HUMAN	U
ALG9_HUMAN	CHEBI:145607	U
ALG9_HUMAN	CHEBI:145612	U
ALG9_HUMAN	CHEBI:145616	U
ALG9_HUMAN	CHEBI:145631	U
ALG9_HUMAN	CHEBI:37637	U
ALG9_HUMAN	CHEBI:53023	U
ALG9_HUMAN	CHEBI:59088	U
ALG9_HUMAN	CHEBI:59091	U
ALG9_HUMAN	DOLK_HUMAN	U
ALG9_HUMAN	GPT_HUMAN	U
ALG9_HUMAN	chebi:15809	U
ALG9_HUMAN	chebi:16214	U
B4GT3_HUMAN	ALG13_HUMAN	U
B4GT3_HUMAN	ALG14_HUMAN	U
B4GT3_HUMAN	ALG5_HUMAN	U
B4GT3_HUMAN	CHEBI:18307	U
B4GT3_HUMAN	FUT8_HUMAN	U
B4GT3_HUMAN	MGAT1_HUMAN	U
B4GT3_HUMAN	MGAT2_HUMAN	U
B4GT3_HUMAN	MGAT3_HUMAN	U
B4GT3_HUMAN	MGT4B_HUMAN	U
B4GT3_HUMAN	MGT4C_HUMAN	U
B4GT3_HUMAN	MGT5A_HUMAN	U
B4GT3_HUMAN	SIAT1_HUMAN	U
B4GT3_HUMAN	chebi:17659	U
B4GT3_HUMAN	chebi:17825	U
B4GT3_HUMAN	chebi:32984	U
B4GT3_HUMAN	chebi:67119	U
CHEBI:145607	ALG6_HUMAN	U
CHEBI:145607	ALG9_HUMAN	U
CHEBI:145607	CHEBI:145616	U
CHEBI:145607	CHEBI:59091	U
CHEBI:145607	chebi:145597	U
CHEBI:145607	chebi:15809	U
CHEBI:145607	chebi:15812	U
CHEBI:145607	chebi:16214	U
CHEBI:145607	chebi:16214	U
CHEBI:145612	ALG3_HUMAN	U
CHEBI:145612	ALG9_HUMAN	U
CHEBI:145612	CHEBI:145621	U
CHEBI:145612	CHEBI:145631	U
CHEBI:145612	CHEBI:37633	U
CHEBI:145612	CHEBI:59088	U
CHEBI:145612	chebi:15809	U
CHEBI:145612	chebi:15809	U
CHEBI:145612	chebi:16214	U
CHEBI:145612	chebi:16214	U
CHEBI:145616	ALG12_HUMAN	U
CHEBI:145616	ALG9_HUMAN	U
CHEBI:145616	CHEBI:145607	U
CHEBI:145616	CHEBI:145631	U
CHEBI:145616	CHEBI:37637	U
CHEBI:145616	CHEBI:59088	U
CHEBI:145616	chebi:15809	U
CHEBI:145616	chebi:15809	U
CHEBI:145616	chebi:16214	U
CHEBI:145616	chebi:16214	U
CHEBI:145621	ALG11_HUMAN	U
CHEBI:145621	ALG3_HUMAN	U
CHEBI:145621	CHEBI:145612	U
CHEBI:145621	CHEBI:53023	U
CHEBI:145621	chebi:15809	U
CHEBI:145621	chebi:15820	U
CHEBI:145621	chebi:16214	U
CHEBI:145621	chebi:28783	U
CHEBI:145630	AG10A_HUMAN	U
CHEBI:145630	CHEBI:145644	U
CHEBI:145630	CHEBI:53020	U
CHEBI:145630	DAD1_HUMAN	U
CHEBI:145630	STT3B_HUMAN	U
CHEBI:145630	chebi:15750	U
CHEBI:145630	chebi:15812	U
CHEBI:145630	chebi:16214	U
CHEBI:145630	chebi:27866	U
CHEBI:145631	ALG12_HUMAN	U
CHEBI:145631	ALG9_HUMAN	U
CHEBI:145631	CHEBI:145612	U
CHEBI:145631	CHEBI:145616	U
CHEBI:145631	CHEBI:53023	U
CHEBI:145631	CHEBI:59091	U
CHEBI:145631	chebi:15809	U
CHEBI:145631	chebi:15809	U
CHEBI:145631	chebi:16214	U
CHEBI:145631	chebi:16214	U
CHEBI:145644	AG10A_HUMAN	U
CHEBI:145644	ALG8_HUMAN	U
CHEBI:145644	CHEBI:145630	U
CHEBI:145644	CHEBI:53019	U
CHEBI:145644	chebi:145597	U
CHEBI:145644	chebi:15812	U
CHEBI:145644	chebi:15812	U
CHEBI:145644	chebi:16214	U
CHEBI:145644	chebi:16214	U
CHEBI:17361	SIAT1_HUMAN	U
CHEBI:17361	chebi:15459	U
CHEBI:17361	chebi:16556	U
CHEBI:17361	chebi:17361	U
CHEBI:17361	chebi:17825	U
CHEBI:18066	ALG5_HUMAN	U
CHEBI:18066	chebi:15812	U
CHEBI:18066	chebi:16214	U
CHEBI:18066	chebi:17659	U
CHEBI:18307	B4GT3_HUMAN	U
CHEBI:18307	chebi:17659	U
CHEBI:18307	chebi:17825	U
CHEBI:18307	chebi:32984	U
CHEBI:18307	chebi:67119	U
CHEBI:32982	FUT8_HUMAN	U
CHEBI:32982	MGAT2_HUMAN	U
CHEBI:32982	MGAT3_HUMAN	U
CHEBI:32982	MGT4B_HUMAN	U
CHEBI:32982	chebi:139507	U
CHEBI:32982	chebi:16264	U
CHEBI:32982	chebi:16264	U
CHEBI:32982	chebi:17009	U
CHEBI:32982	chebi:17659	U
CHEBI:32982	chebi:17659	U
CHEBI:32982	chebi:2277	U
CHEBI:32982	chebi:32984	U
CHEBI:32982	chebi:60615	U
CHEBI:37633	ALG11_HUMAN	U
CHEBI:37633	ALG3_HUMAN	U
CHEBI:37633	CHEBI:145612	U
CHEBI:37633	CHEBI:53023	U
CHEBI:37633	chebi:15809	U
CHEBI:37633	chebi:15820	U
CHEBI:37633	chebi:16214	U
CHEBI:37633	chebi:28783	U
CHEBI:37637	ALG6_HUMAN	U
CHEBI:37637	ALG9_HUMAN	U
CHEBI:37637	CHEBI:145616	U
CHEBI:37637	CHEBI:59091	U
CHEBI:37637	chebi:145597	U
CHEBI:37637	chebi:15809	U
CHEBI:37637	chebi:15812	U
CHEBI:37637	chebi:16214	U
CHEBI:37637	chebi:16214	U
CHEBI:4167	GANAB_HUMAN	U
CHEBI:4167	MOGS_HUMAN	U
CHEBI:4167	chebi:15550	U
CHEBI:4167	chebi:27866	U
CHEBI:4167	chebi:59080	U
CHEBI:4167	chebi:59080	U
CHEBI:4167	chebi:59082	U
CHEBI:4167	chebi:59082	U
CHEBI:4208	MA1B1_HUMAN	U
CHEBI:4208	MA2A2_HUMAN	U
CHEBI:4208	chebi:15550	U
CHEBI:4208	chebi:59087	U
CHEBI:4208	chebi:60615	U
CHEBI:4208	chebi:60625	U
CHEBI:52249	ALG5_HUMAN	U
CHEBI:52249	chebi:15812	U
CHEBI:52249	chebi:16214	U
