Node1	Node2	Directionality
AOXA_HUMAN	PNPO_HUMAN	U
AOXA_HUMAN	chebi:16240	U
AOXA_HUMAN	chebi:17405	U
CHEBI:17310	AOXA_HUMAN	U
CHEBI:17310	PDXK_HUMAN	U
CHEBI:17310	PNPO_HUMAN	U
CHEBI:17310	chebi:16240	U
CHEBI:17310	chebi:16240	U
CHEBI:17310	chebi:16709	U
CHEBI:17310	chebi:17405	U
CHEBI:17310	chebi:18405	U
PDXK_HUMAN	AOXA_HUMAN	U
PDXK_HUMAN	CHEBI:17310	U
PDXK_HUMAN	PNPO_HUMAN	U
PDXK_HUMAN	chebi:18335	U
PDXK_HUMAN	chebi:18405	U
PDXK_HUMAN	chebi:28803	U
PLPP_HUMAN	AOXA_HUMAN	U
PLPP_HUMAN	CHEBI:17310	U
PLPP_HUMAN	PNPO_HUMAN	U
PNPO_HUMAN	AOXA_HUMAN	U
PNPO_HUMAN	CHEBI:17310	U
PNPO_HUMAN	PDXK_HUMAN	U
PNPO_HUMAN	PLPP_HUMAN	U
PNPO_HUMAN	chebi:16240	U
PNPO_HUMAN	chebi:16709	U
PNPO_HUMAN	chebi:18405	U
chebi:16240	PNPO_HUMAN	U
chebi:16240	chebi:16709	U
chebi:16410	PDXK_HUMAN	U
chebi:16410	chebi:18335	U
chebi:16709	CHEBI:17310	U
chebi:16709	PDXK_HUMAN	U
chebi:16709	PNPO_HUMAN	U
chebi:16709	chebi:16240	U
chebi:16709	chebi:28803	U
chebi:18405	CHEBI:17310	U
chebi:18405	PDXK_HUMAN	U
chebi:18405	PLPP_HUMAN	U
chebi:28803	PNPO_HUMAN	U
chebi:28803	chebi:16240	U
chebi:28803	chebi:18405	U
