Node1	Node2	Directionality
ACY1_HUMAN	ARGI1_HUMAN	U
ACY1_HUMAN	GATM_HUMAN	U
ACY1_HUMAN	OAT_HUMAN	U
ACY1_HUMAN	DCOR_HUMAN	U
ACY1_HUMAN	OTC_HUMAN	U
ACY1_HUMAN	chebi:15366	U
ACY1_HUMAN	chebi:15729	U
ACY1_HUMAN	chebi:16543	U
GDAH_HUMAN	AOC1_HUMAN	U
GDAH_HUMAN	ARGI1_HUMAN	U
GDAH_HUMAN	AZIN2_HUMAN	U
GDAH_HUMAN	DCOR_HUMAN	U
GDAH_HUMAN	SAT2_HUMAN	U
GDAH_HUMAN	SPEE_HUMAN	U
GDAH_HUMAN	chebi:16199	U
GDAH_HUMAN	chebi:17148	U
GDAH_HUMAN	chebi:17431	U
P5CS_HUMAN	AL4A1_HUMAN	U
P5CS_HUMAN	GLSK_HUMAN	U
P5CS_HUMAN	DHE4_HUMAN	U
P5CS_HUMAN	GLNA_HUMAN	U
P5CS_HUMAN	AATM_HUMAN	U
P5CS_HUMAN	NAGS_HUMAN	U
P5CS_HUMAN	OAT_HUMAN	U
P5CS_HUMAN	chebi:16015	U
P5CS_HUMAN	chebi:17798	U
AL3A2_HUMAN	AOC2_HUMAN	U
AL3A2_HUMAN	AOC3_HUMAN	U
AL3A2_HUMAN	CRNS1_HUMAN	U
AL3A2_HUMAN	CHEBI:11951	U
AL3A2_HUMAN	CHEBI:17645	U
AL3A2_HUMAN	GATM_HUMAN	U
AL3A2_HUMAN	AOFA_HUMAN	U
AL3A2_HUMAN	AOFB_HUMAN	U
AL3A2_HUMAN	chebi:16865	U
AL3A2_HUMAN	chebi:7386	U
AL4A1_HUMAN	P5CS_HUMAN	U
AL4A1_HUMAN	CHEBI:371	U
AL4A1_HUMAN	CHEBI:6151	U
AL4A1_HUMAN	CHEBI:6331	U
AL4A1_HUMAN	GLSK_HUMAN	U
AL4A1_HUMAN	DHE4_HUMAN	U
AL4A1_HUMAN	GLNA_HUMAN	U
AL4A1_HUMAN	AATM_HUMAN	U
AL4A1_HUMAN	NAGS_HUMAN	U
AL4A1_HUMAN	OAT_HUMAN	U
AL4A1_HUMAN	HYPDH_HUMAN	U
AL4A1_HUMAN	PROD_HUMAN	U
AL4A1_HUMAN	P5CR3_HUMAN	U
AL4A1_HUMAN	chebi:16015	U
AL4A1_HUMAN	chebi:17232	U
DCAM_HUMAN	CHEBI:15414	U
DCAM_HUMAN	GAMT_HUMAN	U
DCAM_HUMAN	SPEE_HUMAN	U
DCAM_HUMAN	chebi:15625	U
AOC1_HUMAN	AL3A2_HUMAN	U
AOC1_HUMAN	AOC2_HUMAN	U
AOC1_HUMAN	AOC3_HUMAN	U
AOC1_HUMAN	CPSM_HUMAN	U
AOC1_HUMAN	GLSK_HUMAN	U
AOC1_HUMAN	DHE4_HUMAN	U
AOC1_HUMAN	GLNA_HUMAN	U
AOC1_HUMAN	AOFA_HUMAN	U
AOC1_HUMAN	AOFB_HUMAN	U
AOC1_HUMAN	chebi:16134	U
AOC1_HUMAN	chebi:16240	U
AOC1_HUMAN	chebi:17769	U
AOC2_HUMAN	AL3A2_HUMAN	U
AOC2_HUMAN	CPSM_HUMAN	U
AOC2_HUMAN	GLSK_HUMAN	U
AOC2_HUMAN	DHE4_HUMAN	U
AOC2_HUMAN	GLNA_HUMAN	U
AOC2_HUMAN	SAT2_HUMAN	U
AOC2_HUMAN	chebi:16134	U
AOC2_HUMAN	chebi:16240	U
AOC2_HUMAN	chebi:17768	U
AOC2_HUMAN	chebi:7386	U
AOC3_HUMAN	AL3A2_HUMAN	U
AOC3_HUMAN	CPSM_HUMAN	U
AOC3_HUMAN	GLSK_HUMAN	U
AOC3_HUMAN	DHE4_HUMAN	U
AOC3_HUMAN	GLNA_HUMAN	U
AOC3_HUMAN	SAT2_HUMAN	U
AOC3_HUMAN	chebi:16134	U
AOC3_HUMAN	chebi:16240	U
AOC3_HUMAN	chebi:17768	U
AOC3_HUMAN	chebi:7386	U
ARGI1_HUMAN	ACY1_HUMAN	U
ARGI1_HUMAN	GDAH_HUMAN	U
ARGI1_HUMAN	ARLY_HUMAN	U
ARGI1_HUMAN	AZIN2_HUMAN	U
ARGI1_HUMAN	GATM_HUMAN	U
ARGI1_HUMAN	NOS3_HUMAN	U
ARGI1_HUMAN	OAT_HUMAN	U
ARGI1_HUMAN	DCOR_HUMAN	U
ARGI1_HUMAN	OTC_HUMAN	U
ARGI1_HUMAN	chebi:15729	U
ARGI1_HUMAN	chebi:16199	U
ARGI1_HUMAN	chebi:16467	U
ARLY_HUMAN	ARGI1_HUMAN	U
ARLY_HUMAN	ASSY_HUMAN	U
ARLY_HUMAN	AZIN2_HUMAN	U
ARLY_HUMAN	GATM_HUMAN	U
ARLY_HUMAN	NOS3_HUMAN	U
ARLY_HUMAN	chebi:15682	U
ARLY_HUMAN	chebi:16467	U
ARLY_HUMAN	chebi:18012	U
ASSY_HUMAN	ARLY_HUMAN	U
ASSY_HUMAN	CRNS1_HUMAN	U
ASSY_HUMAN	NOS3_HUMAN	U
ASSY_HUMAN	OTC_HUMAN	U
ASSY_HUMAN	chebi:15682	U
ASSY_HUMAN	chebi:16027	U
ASSY_HUMAN	chebi:16349	U
ASSY_HUMAN	chebi:17053	U
AZIN2_HUMAN	GDAH_HUMAN	U
AZIN2_HUMAN	ARGI1_HUMAN	U
AZIN2_HUMAN	ARLY_HUMAN	U
AZIN2_HUMAN	GATM_HUMAN	U
AZIN2_HUMAN	NOS3_HUMAN	U
AZIN2_HUMAN	chebi:16467	U
AZIN2_HUMAN	chebi:17431	U
CRNS1_HUMAN	ASSY_HUMAN	U
CRNS1_HUMAN	GATM_HUMAN	U
CRNS1_HUMAN	chebi:15971	U
CRNS1_HUMAN	chebi:16027	U
CRNS1_HUMAN	chebi:16865	U
CRNS1_HUMAN	chebi:85981	U
CHEBI:11951	AL3A2_HUMAN	U
CHEBI:11951	chebi:7386	U
CHEBI:15414	DCAM_HUMAN	U
CHEBI:15414	GAMT_HUMAN	U
CHEBI:15414	chebi:15625	U
CHEBI:15414	chebi:16344	U
CHEBI:15414	chebi:16680	U
CHEBI:15414	chebi:16919	U
CHEBI:17533	NAGS_HUMAN	U
CHEBI:17533	chebi:15346	U
CHEBI:17533	chebi:15351	U
CHEBI:17533	chebi:16015	U
CHEBI:17645	AL3A2_HUMAN	U
CHEBI:17645	chebi:7386	U
CHEBI:18095	CHEBI:6151	U
CHEBI:18095	P4HA1_HUMAN	U
CHEBI:18095	P4HA2_HUMAN	U
CHEBI:18095	P4HA3_HUMAN	U
CHEBI:18095	HYPDH_HUMAN	U
CHEBI:18095	P5CR3_HUMAN	U
CHEBI:18095	chebi:15741	U
CHEBI:18095	chebi:16238	U
CHEBI:18095	chebi:16526	U
CHEBI:18095	chebi:17203	U
CHEBI:18095	chebi:30915	U
CHEBI:371	AL4A1_HUMAN	U
CHEBI:371	PROD_HUMAN	U
CHEBI:371	P5CR3_HUMAN	U
CHEBI:371	chebi:16015	U
CHEBI:371	chebi:16509	U
CHEBI:371	chebi:17203	U
