Node1	Node2	Frequency	Direction
chebi:15625	chebi:17509	0.5925925925925926	U
chebi:16015	chebi:16894	0.6111111111111112	U
chebi:16894	chebi:21260	0.6296296296296297	U
ENOPH1	chebi:50604	0.5555555555555556	U
METH_HUMAN	chebi:15641	0.5740740740740741	U
chebi:15641	chebi:16643	0.4074074074074074	U
chebi:16015	chebi:16643	0.4074074074074074	U
chebi:15641	chebi:1989	0.3148148148148148	U
chebi:15625	chebi:16526	0.3148148148148148	U
chebi:16526	chebi:1989	0.3148148148148148	U
chebi:15635	chebi:15641	0.09259259259259259	U
chebi:16015	chebi:28624	0.09259259259259259	U
chebi:15635	chebi:28624	0.09259259259259259	U
