Node1	Node2	Frequency	Direction
PA2G5_HUMAN	chebi:35757	0.5555555555555556	U
PA2GC_HUMAN	chebi:35757	0.5555555555555556	U
PA2GX_HUMAN	chebi:35757	0.5740740740740741	U
PAFA2_HUMAN	chebi:30909	0.5185185185185185	U
PLD1_HUMAN	chebi:17476	0.5185185185185185	U
chebi:17476	chebi:35757	0.6666666666666666	U
chebi:15366	chebi:30909	0.6666666666666666	U
chebi:17984	chebi:30909	0.6111111111111112	U
chebi:30909	chebi:35757	0.6851851851851852	U
chebi:17476	chebi:73327	0.14814814814814814	U
PLD1_HUMAN	chebi:73327	0.14814814814814814	U
ACYP2_HUMAN	PAFA2_HUMAN	0.07407407407407407	U
ACYP2_HUMAN	chebi:15366	0.07407407407407407	U
