Node1	Node2	Directionality
ADH1A_HUMAN	AL1A1_HUMAN	U
ADH1A_HUMAN	AWAT2_HUMAN	U
ADH1A_HUMAN	LRAT_HUMAN	U
ADH1A_HUMAN	RETST_HUMAN	U
ADH1A_HUMAN	chebi:17336	U
ADH1A_HUMAN	chebi:17898	U
ADH1B_HUMAN	AL1A1_HUMAN	U
ADH1B_HUMAN	AWAT2_HUMAN	U
ADH1B_HUMAN	LRAT_HUMAN	U
ADH1B_HUMAN	RETST_HUMAN	U
ADH1B_HUMAN	chebi:17336	U
ADH1B_HUMAN	chebi:17898	U
ADH1G_HUMAN	AL1A1_HUMAN	U
ADH1G_HUMAN	AWAT2_HUMAN	U
ADH1G_HUMAN	LRAT_HUMAN	U
ADH1G_HUMAN	RETST_HUMAN	U
ADH1G_HUMAN	chebi:17336	U
ADH1G_HUMAN	chebi:17898	U
ADH4_HUMAN	AL1A1_HUMAN	U
ADH4_HUMAN	AWAT2_HUMAN	U
ADH4_HUMAN	LRAT_HUMAN	U
ADH4_HUMAN	RETST_HUMAN	U
ADH4_HUMAN	chebi:17336	U
ADH4_HUMAN	chebi:17898	U
ADHX_HUMAN	AL1A1_HUMAN	U
ADHX_HUMAN	AWAT2_HUMAN	U
ADHX_HUMAN	LRAT_HUMAN	U
ADHX_HUMAN	RETST_HUMAN	U
ADHX_HUMAN	chebi:17336	U
ADHX_HUMAN	chebi:17898	U
ADH6_HUMAN	AL1A1_HUMAN	U
ADH6_HUMAN	AWAT2_HUMAN	U
ADH6_HUMAN	LRAT_HUMAN	U
ADH6_HUMAN	RETST_HUMAN	U
ADH6_HUMAN	chebi:17336	U
ADH6_HUMAN	chebi:17898	U
ADH7_HUMAN	AL1A1_HUMAN	U
ADH7_HUMAN	AWAT2_HUMAN	U
ADH7_HUMAN	LRAT_HUMAN	U
ADH7_HUMAN	RETST_HUMAN	U
ADH7_HUMAN	chebi:17336	U
ADH7_HUMAN	chebi:17898	U
AL1A1_HUMAN	ADH1A_HUMAN	U
AL1A1_HUMAN	ADH1B_HUMAN	U
AL1A1_HUMAN	ADH1G_HUMAN	U
AL1A1_HUMAN	ADH4_HUMAN	U
AL1A1_HUMAN	ADHX_HUMAN	U
AL1A1_HUMAN	ADH6_HUMAN	U
AL1A1_HUMAN	ADH7_HUMAN	U
AL1A1_HUMAN	CP1A1_HUMAN	U
AL1A1_HUMAN	CP1A2_HUMAN	U
AL1A1_HUMAN	CP26C_HUMAN	U
AL1A1_HUMAN	CP2AD_HUMAN	U
AL1A1_HUMAN	CP343_HUMAN	U
AL1A1_HUMAN	CP4AM_HUMAN	U
AL1A1_HUMAN	DHRS3_HUMAN	U
AL1A1_HUMAN	DR4L2_HUMAN	U
AL1A1_HUMAN	DHRS4_HUMAN	U
AL1A1_HUMAN	DHRS9_HUMAN	U
AL1A1_HUMAN	RDH11_HUMAN	U
AL1A1_HUMAN	RDHE2_HUMAN	U
AL1A1_HUMAN	UD110_HUMAN	U
AL1A1_HUMAN	UD11_HUMAN	U
AL1A1_HUMAN	UD13_HUMAN	U
AL1A1_HUMAN	UD14_HUMAN	U
AL1A1_HUMAN	UD15_HUMAN	U
AL1A1_HUMAN	UD16_HUMAN	U
AL1A1_HUMAN	UD17_HUMAN	U
AL1A1_HUMAN	UD18_HUMAN	U
AL1A1_HUMAN	UD19_HUMAN	U
AL1A1_HUMAN	UD2A1_HUMAN	U
AL1A1_HUMAN	UD2A2_HUMAN	U
AL1A1_HUMAN	UD2A3_HUMAN	U
AL1A1_HUMAN	UDB10_HUMAN	U
AL1A1_HUMAN	UDB11_HUMAN	U
AL1A1_HUMAN	UDB15_HUMAN	U
AL1A1_HUMAN	UDB17_HUMAN	U
AL1A1_HUMAN	UDB28_HUMAN	U
AL1A1_HUMAN	UD2B4_HUMAN	U
AL1A1_HUMAN	UD2B7_HUMAN	U
AL1A1_HUMAN	chebi:15367	U
AL1A1_HUMAN	chebi:17898	U
AL1A1_HUMAN	chebi:50648	U
AWAT2_HUMAN	ADH1A_HUMAN	U
AWAT2_HUMAN	ADH1B_HUMAN	U
AWAT2_HUMAN	ADH1G_HUMAN	U
AWAT2_HUMAN	ADH4_HUMAN	U
AWAT2_HUMAN	ADHX_HUMAN	U
AWAT2_HUMAN	ADH6_HUMAN	U
AWAT2_HUMAN	ADH7_HUMAN	U
AWAT2_HUMAN	DHRS3_HUMAN	U
AWAT2_HUMAN	DR4L2_HUMAN	U
AWAT2_HUMAN	DHRS4_HUMAN	U
AWAT2_HUMAN	DHRS9_HUMAN	U
AWAT2_HUMAN	LRAT_HUMAN	U
AWAT2_HUMAN	PLPL4_HUMAN	U
AWAT2_HUMAN	RDH11_HUMAN	U
AWAT2_HUMAN	RETST_HUMAN	U
AWAT2_HUMAN	RPE65_HUMAN	U
AWAT2_HUMAN	RDHE2_HUMAN	U
AWAT2_HUMAN	chebi:15346	U
AWAT2_HUMAN	chebi:15525	U
AWAT2_HUMAN	chebi:16254	U
AWAT2_HUMAN	chebi:17336	U
AWAT2_HUMAN	chebi:17616	U
AWAT2_HUMAN	chebi:17984	U
CHEBI:16110	LRAT_HUMAN	U
CHEBI:16110	chebi:16728	U
CHEBI:16110	chebi:17336	U
CHEBI:16110	chebi:17616	U
CHEBI:49183	LRAT_HUMAN	U
CHEBI:49183	chebi:16728	U
CHEBI:49183	chebi:17336	U
CHEBI:49183	chebi:17616	U
CP1A1_HUMAN	chebi:80657	U
CP1A2_HUMAN	chebi:63795	U
CP26C_HUMAN	chebi:63795	U
CP26C_HUMAN	chebi:80657	U
