algorithm	labels
alpha_lino_6633-omicsintegrator2-params-NIXQON6	3
alpha_lino_6633-omicsintegrator2-params-I5EKII6	3
alpha_lino_6633-omicsintegrator2-params-ON3OUHY	3
alpha_lino_6633-omicsintegrator2-params-RCXKAY7	3
alpha_lino_6633-omicsintegrator2-params-KMHTT5N	3
alpha_lino_6633-omicsintegrator2-params-JHH34ZE	3
alpha_lino_6633-omicsintegrator2-params-Z2C4Y5G	3
alpha_lino_6633-omicsintegrator2-params-R2T74G3	3
alpha_lino_6633-omicsintegrator2-params-O3SYN4K	3
alpha_lino_6633-omicsintegrator2-params-K2CK6DC	4
alpha_lino_6633-omicsintegrator2-params-ISZN2DE	4
alpha_lino_6633-omicsintegrator2-params-J5QF4A3	6
alpha_lino_6633-omicsintegrator2-params-ROZICUS	3
alpha_lino_6633-omicsintegrator2-params-B6FPMEP	3
alpha_lino_6633-omicsintegrator2-params-G6QWKUF	3
alpha_lino_6633-omicsintegrator2-params-RNOITRI	3
alpha_lino_6633-omicsintegrator2-params-24QHVS5	3
alpha_lino_6633-omicsintegrator2-params-H5EGTCE	3
alpha_lino_6633-omicsintegrator2-params-SX6MWZF	4
alpha_lino_6633-omicsintegrator2-params-YYQQGSW	4
alpha_lino_6633-omicsintegrator2-params-VKYXWNI	6
alpha_lino_6633-omicsintegrator2-params-JMDFQGQ	1
alpha_lino_6633-omicsintegrator2-params-2WECIOD	1
alpha_lino_6633-omicsintegrator2-params-XLW3AU2	3
alpha_lino_6633-omicsintegrator2-params-TK757XH	3
alpha_lino_6633-omicsintegrator2-params-G3MKBIH	3
alpha_lino_6633-omicsintegrator2-params-62LFP5D	3
alpha_lino_6633-omicsintegrator2-params-QGDDCNR	4
alpha_lino_6633-omicsintegrator2-params-BERGTKM	4
alpha_lino_6633-omicsintegrator2-params-QUD5DGU	5
alpha_lino_6633-omicsintegrator2-params-VUTDEKI	1
alpha_lino_6633-omicsintegrator2-params-G5PCTWW	1
alpha_lino_6633-omicsintegrator2-params-BLZ4Z5H	7
alpha_lino_6633-omicsintegrator2-params-QA7UVT2	1
alpha_lino_6633-omicsintegrator2-params-EUXS342	1
alpha_lino_6633-omicsintegrator2-params-2ETE5TC	3
alpha_lino_6633-omicsintegrator2-params-XQYZBRY	4
alpha_lino_6633-omicsintegrator2-params-K44Y7SY	4
alpha_lino_6633-omicsintegrator2-params-RIX5P6Y	5
alpha_lino_6633-omicsintegrator2-params-KSSGLIJ	1
alpha_lino_6633-omicsintegrator2-params-VOU2GLP	1
alpha_lino_6633-omicsintegrator2-params-3XS3BUE	2
alpha_lino_6633-omicsintegrator2-params-GWFZFC3	1
alpha_lino_6633-omicsintegrator2-params-BBDIWEE	1
alpha_lino_6633-omicsintegrator2-params-WSTZQ5T	1
alpha_lino_6633-omicsintegrator2-params-FCBNYQN	4
alpha_lino_6633-omicsintegrator2-params-ZK2ZPTQ	4
alpha_lino_6633-omicsintegrator2-params-E7S3CYK	5
alpha_lino_6633-omicsintegrator2-params-JDGM2QR	1
alpha_lino_6633-omicsintegrator2-params-2VM5MQL	1
alpha_lino_6633-omicsintegrator2-params-O2NMIFG	1
alpha_lino_6633-omicsintegrator2-params-GIILIYF	1
alpha_lino_6633-omicsintegrator2-params-DGG4UVF	1
alpha_lino_6633-omicsintegrator2-params-CIOIRMT	1
