Node1	Node2	Frequency	Direction
DLDH_HUMAN	ODBA_HUMAN	0.5185185185185185	U
DLDH_HUMAN	chebi:80219	0.5925925925925926	U
GABT_HUMAN	chebi:27821	0.5185185185185185	U
TBA8_HUMAN	chebi:15345	0.7407407407407407	U
ECHP_HUMAN	chebi:15345	0.7407407407407407	U
HCDH_HUMAN	chebi:15345	0.7407407407407407	U
chebi:15345	chebi:15380	0.7222222222222222	U
chebi:15380	chebi:80219	0.7222222222222222	U
ECHP_HUMAN	chebi:27821	0.7222222222222222	U
MMSA_HUMAN	chebi:27821	0.5185185185185185	U
IVD_HUMAN	chebi:15486	0.6851851851851852	U
chebi:15486	chebi:16238	0.6666666666666666	U
chebi:15539	chebi:16238	0.5925925925925926	U
chebi:15539	chebi:27821	0.5925925925925926	U
GABT_HUMAN	chebi:18188	0.16666666666666666	U
chebi:18188	chebi:27821	0.16666666666666666	U
ODBA_HUMAN	chebi:80218	0.09259259259259259	U
chebi:80218	chebi:80219	0.09259259259259259	U
3HIDH_HUMAN	MMSA_HUMAN	0.07407407407407407	U
3HIDH_HUMAN	chebi:27821	0.07407407407407407	U
